Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,1170,0,5,5.46671112478234,1.3491689996953937,207.87362299961387,120.0,3.9028191746064382,0.0,5,6,6,7,8,9,11,13,19,210,210
POST,/petclinic/api/owners/1/pets,2265,0,5,5.473806809271023,1.3470900003085262,40.56928399950266,118.51655629139073,7.555457632891951,0.0,5,6,7,7,8,10,12,13,33,41,41
POST,/petclinic/api/owners/1/pets/1/visits,1118,0,6,5.649899807693386,1.663140000346175,28.84117400026298,70.020572450805,3.72936054462393,0.0,6,6,7,7,8,10,12,14,16,29,29
PUT,/petclinic/api/owners/2,1170,0,7,7.006531267523267,1.9497100001899526,82.9688840003655,0.0,3.9028191746064382,0.0,7,8,8,9,11,13,15,17,25,83,83
PUT,/petclinic/api/pets/2,1095,0,6,6.100079723292354,1.489782999669842,45.511022999562556,0.0,3.6526384582855127,0.0,6,7,7,8,10,11,14,17,25,46,46
POST,/petclinic/api/pettypes,1146,0,5,5.137320693730413,1.4712260008309386,16.849374999765132,35.04973821989529,3.8227613453837423,0.0,5,6,6,7,8,9,11,12,14,17,17
PUT,/petclinic/api/pettypes/2,1146,0,5,4.8187732015828,1.2008470002911054,29.416338999908476,0.0,3.8227613453837423,0.0,5,5,6,6,8,9,11,12,17,29,29
POST,/petclinic/api/specialties,1169,0,5,5.218478865692843,1.5053659999466618,15.55679400007648,43.06073567151412,3.8994834317221594,0.0,5,6,6,7,8,9,11,13,15,16,16
PUT,/petclinic/api/specialties/2,1169,0,5,5.207532750204566,1.3210209999670042,17.630761999498645,0.0,3.8994834317221594,0.0,5,6,6,7,8,9,12,13,17,18,18
POST,/petclinic/api/vets,1147,0,7,6.836173770716573,1.8445720006639021,59.45983000037813,106.05056669572798,3.826097088268021,0.0,7,8,8,8,10,12,15,18,22,59,59
PUT,/petclinic/api/vets/2,1146,0,6,6.311964046252785,1.8428440007483005,25.86672899997211,0.0,3.8227613453837423,0.0,6,7,8,8,10,11,14,15,24,26,26
PUT,/petclinic/api/visits/2,1118,0,6,6.188881618950396,1.542617999803042,22.847563000141236,0.0,3.72936054462393,0.0,6,7,7,8,10,11,14,17,22,23,23
,Aggregated,14859,0,6,5.759439009961628,1.2008470002911054,207.87362299961387,47.060232855508445,49.56580351750177,0.0,6,6,7,7,9,10,13,15,23,83,210
