Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,1612,0,5,5.42781495968987,1.2971800006198464,244.37558299905504,120.0,5.378123653837058,0.0,5,6,6,7,8,10,11,13,17,240,240
POST,/petclinic/api/owners/1/pets,3262,0,5,5.396243472101523,1.2928079995617736,32.89963300085219,118.49417535254445,10.883026897528836,0.0,5,6,7,7,8,10,12,13,19,33,33
POST,/petclinic/api/owners/1/pets/1/visits,1615,0,5,5.5281885288062504,1.4038690005691024,35.56555700015451,70.3219814241486,5.388132568825588,0.0,5,6,7,7,9,10,12,13,18,36,36
PUT,/petclinic/api/owners/2,1612,0,7,6.847946937370814,1.9170180003129644,100.79808900081844,0.0,5.378123653837058,0.0,7,7,8,9,11,12,15,17,30,100,100
PUT,/petclinic/api/pets/2,1650,0,5,5.866586702413218,1.4763540002604714,46.17473600046651,0.0,5.5049032436917775,0.0,5,7,7,8,9,11,13,16,23,46,46
POST,/petclinic/api/pettypes,1629,0,5,5.17193809634757,1.4257439997891197,31.862354999248055,35.331491712707184,5.434840838772065,0.0,5,6,6,7,8,9,11,12,19,32,32
PUT,/petclinic/api/pettypes/2,1629,0,4,4.853475724983308,1.2167479999334319,31.54154999901948,0.0,5.434840838772065,0.0,4,5,6,7,8,10,11,13,20,32,32
POST,/petclinic/api/specialties,1641,0,5,5.049707485677478,1.2679789997491753,27.689933000146993,43.3308957952468,5.474876498726187,0.0,5,6,6,7,8,9,11,13,17,28,28
PUT,/petclinic/api/specialties/2,1641,0,5,5.07428780190706,1.2980560004507424,30.44244900047488,0.0,5.474876498726187,0.0,5,6,6,7,8,10,12,13,30,30,30
POST,/petclinic/api/vets,1638,0,7,6.677897760081499,2.0698890002677217,40.646523999384954,106.33516483516483,5.4648675837376555,0.0,7,7,8,9,10,12,14,16,22,41,41
PUT,/petclinic/api/vets/2,1638,0,6,6.258192252727331,1.826608000556007,25.177465999149717,0.0,5.4648675837376555,0.0,6,7,8,8,10,11,13,15,22,25,25
PUT,/petclinic/api/visits/2,1615,0,6,5.902110635898418,1.4616780008509522,28.22571899923787,0.0,5.388132568825588,0.0,6,7,7,8,9,11,12,14,19,28,28
,Aggregated,21182,0,5,5.649375243928427,1.2167479999334319,244.37558299905504,47.038806533849495,70.66961242901772,0.0,5,6,7,7,9,10,12,14,23,46,240
