Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,1679,1010,3,3.63128107927834,0.902990999747999,17.931826998392353,48.61107802263252,5.603359292245099,3.370692605817481,3,4,5,5,6,8,9,10,14,18,18
POST,/petclinic/api/owners/1/pets,3308,1013,16,18.274237456151894,1.2729849986499175,144.62184900185093,82.21251511487303,11.039852613905175,3.3807045640525826,16,23,28,31,38,43,47,49,61,140,140
POST,/petclinic/api/owners/1/pets/1/visits,1580,4,14,16.390170491748776,2.564507998613408,59.213410000666045,70.12721518987341,5.272964670486752,0.013349277646801905,14,18,21,24,31,35,39,41,47,59,59
PUT,/petclinic/api/owners/2,1679,0,2,2.556053792734329,0.8193709982151631,14.210823999746935,135.0,5.603359292245099,0.0,2,2,3,4,5,6,8,9,14,14,14
PUT,/petclinic/api/pets/2,1629,0,2,2.4552809256884522,0.816547002614243,26.778639999974985,121.0,5.436493321660076,0.0,2,2,3,4,5,6,7,8,17,27,27
POST,/petclinic/api/pettypes,1658,6,3,3.344287039238195,0.8593519996793475,14.153059000818757,35.21290711700844,5.53327558459939,0.02002391647020286,3,4,4,5,6,7,9,9,14,14,14
PUT,/petclinic/api/pettypes/2,1658,0,3,2.8765371164351548,0.7458990003215149,30.524080000759568,32.0,5.53327558459939,0.0,3,3,4,4,5,6,8,9,13,31,31
POST,/petclinic/api/specialties,1594,3,3,3.3444146242372415,0.8605930015619379,11.952274999202928,43.22835633626098,5.319687142250559,0.01001195823510143,3,4,4,5,6,7,8,10,11,12,12
PUT,/petclinic/api/specialties/2,1594,0,3,2.9511989253602917,0.7974159998411778,30.3717479982879,30.0,5.319687142250559,0.0,3,3,4,4,5,6,8,9,27,30,30
POST,/petclinic/api/vets,1642,6,3,3.4571992124881006,0.89460799790686,18.80896600050619,105.94579780755177,5.479878474012182,0.02002391647020286,3,4,4,5,6,7,8,10,14,19,19
PUT,/petclinic/api/vets/2,1642,0,3,3.289028725304443,0.8651720017951448,15.478232999157626,112.0,5.479878474012182,0.0,3,4,4,5,6,7,9,10,13,15,15
PUT,/petclinic/api/visits/2,1580,0,2,2.582150409439755,0.8155070026987232,12.097786002414068,73.0,5.272964670486752,0.0,2,3,3,4,5,6,8,8,12,12,12
,Aggregated,21243,2042,3,6.413513775309718,0.7458990003215149,144.62184900185093,74.82577790330933,70.89467626275322,6.8148062386923725,3,5,6,7,17,28,37,42,50,63,140
