Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1733355879,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1733355880,1,,Aggregated,0.000000,0.000000,220,220,220,220,220,220,220,220,220,220,220,2,0,70.05306200062478,145.40736250046393,70.05306200062478,220.7616630003031,34.0
1733355881,2,,Aggregated,0.000000,0.000000,70,70,90,90,220,220,220,220,220,220,220,6,0,22,71.62387583336265,8.724108000023989,220.7616630003031,40.0
1733355882,3,,Aggregated,0.000000,0.000000,19,22,70,90,220,220,220,220,220,220,220,10,0,14,47.56518700014567,8.724108000023989,220.7616630003031,41.2
1733355883,4,,Aggregated,3.000000,0.000000,19,35,41,41,90,220,220,220,220,220,220,16,0,16,39.348092937530055,8.724108000023989,220.7616630003031,41.6875
1733355884,5,,Aggregated,3.000000,0.000000,15,22,37,41,90,220,220,220,220,220,220,20,0,14,33.47520850006731,7.235977999698662,220.7616630003031,42.65
1733355885,6,,Aggregated,3.000000,0.000000,14,16,22,35,70,90,220,220,220,220,220,30,0,13,26.762344400049187,6.209445999957097,220.7616630003031,41.53333333333333
1733355886,7,,Aggregated,4.000000,0.000000,13,16,22,24,41,90,220,220,220,220,220,36,0,13,24.67983019449902,6.209445999957097,220.7616630003031,41.94444444444444
1733355887,8,,Aggregated,4.333333,0.000000,12,16,21,24,37,70,220,220,220,220,220,46,0,12,22.028389847906986,5.42845300060435,220.7616630003031,39.73913043478261
1733355888,9,,Aggregated,4.857143,0.000000,12,16,20,22,35,70,90,220,220,220,220,58,0,12,20.086029810405808,5.42845300060435,220.7616630003031,38.55172413793103
1733355889,10,,Aggregated,4.857143,0.000000,13,16,21,22,32,41,90,220,220,220,220,64,0,12,19.862424421930314,5.42845300060435,220.7616630003031,38.1875
1733355890,11,,Aggregated,6.222222,0.000000,12,16,18,21,27,37,90,220,220,220,220,82,0,12,18.07593043907595,4.1211790003217175,220.7616630003031,42.41463414634146
1733355891,12,,Aggregated,6.222222,0.000000,12,16,18,20,27,37,90,220,220,220,220,90,0,12,17.398103677826132,4.1211790003217175,220.7616630003031,40.94444444444444
1733355892,13,,Aggregated,7.500000,0.000000,11,14,17,19,25,35,70,90,220,220,220,107,0,11,16.078025794434826,4.1211790003217175,220.7616630003031,39.76635514018692
1733355893,14,,Aggregated,8.400000,0.000000,12,14,16,17,24,32,70,90,220,220,220,122,0,11,15.58372845906366,4.1211790003217175,220.7616630003031,39.82786885245902
1733355894,15,,Aggregated,9.000000,0.000000,11,14,16,19,25,32,70,90,220,220,220,140,0,11,15.221732328603009,4.1211790003217175,220.7616630003031,38.68571428571428
1733355895,16,,Aggregated,10.500000,0.000000,11,14,16,18,24,30,41,90,220,220,220,157,0,11,14.909482700679558,4.1211790003217175,220.7616630003031,39.611464968152866
1733355896,17,,Aggregated,11.600000,0.000000,11,14,16,19,23,28,41,90,220,220,220,185,0,11,14.571709773008479,4.1211790003217175,220.7616630003031,42.15675675675676
1733355897,18,,Aggregated,12.500000,0.000000,10,13,16,17,22,27,37,70,220,220,220,207,0,10,13.990569111145499,4.1211790003217175,220.7616630003031,42.39613526570049
1733355898,19,,Aggregated,14.200000,0.000000,10,13,15,17,23,28,37,70,220,220,220,222,0,10,13.96289931084424,4.1211790003217175,220.7616630003031,42.513513513513516
1733355899,20,,Aggregated,15.500000,0.000000,10,13,15,17,22,27,35,70,220,220,220,254,0,10,13.341203086637986,4.1211790003217175,220.7616630003031,44.12204724409449
1733355900,21,,Aggregated,16.400000,0.000000,10,13,14,16,21,26,35,70,220,220,220,274,0,10,13.036598029214268,3.862351999487146,220.7616630003031,43.7043795620438
1733355901,22,,Aggregated,18.200000,0.000000,10,12,14,16,21,26,35,70,220,220,220,287,0,10,12.864292198620468,3.862351999487146,220.7616630003031,44.01393728222997
1733355902,23,,Aggregated,19.000000,0.000000,10,12,14,16,20,26,32,41,220,220,220,324,0,10,12.48181790123577,3.377660999831278,220.7616630003031,44.79320987654321
1733355903,24,,Aggregated,19.500000,0.000000,10,12,14,15,20,25,32,41,220,220,220,347,0,10,12.131422769456686,3.377660999831278,220.7616630003031,45.79827089337176
1733355904,25,,Aggregated,21.800000,0.000000,10,12,14,15,19,25,31,41,220,220,220,378,0,10,11.83944630953125,3.377660999831278,220.7616630003031,46.560846560846564
1733355905,26,,Aggregated,22.000000,0.000000,10,12,13,14,19,24,30,37,220,220,220,410,0,10,11.579127048788926,3.377660999831278,220.7616630003031,46.94146341463415
1733355906,27,,Aggregated,23.800000,0.000000,9,11,13,14,19,23,30,37,220,220,220,442,0,9,11.24603049548235,3.186080999512342,220.7616630003031,47.24660633484163
1733355907,28,,Aggregated,24.200000,0.000000,9,11,13,14,19,22,30,37,220,220,220,467,0,9,11.015883406857247,3.186080999512342,220.7616630003031,46.54389721627409
1733355908,29,,Aggregated,25.200000,0.000000,9,11,12,14,18,22,30,37,220,220,220,498,0,9,10.77955523695632,3.1443849993593176,220.7616630003031,46.59437751004016
1733355909,30,,Aggregated,25.600000,0.000000,9,11,12,14,17,21,29,35,220,220,220,535,0,9,10.610130607481246,2.98967700018693,220.7616630003031,45.83551401869159
1733355910,31,,Aggregated,26.900000,0.000000,9,10,12,13,17,21,28,35,220,220,220,563,0,9,10.485351404979486,2.98967700018693,220.7616630003031,45.58436944937833
1733355911,32,,Aggregated,27.700000,0.000000,9,10,12,13,17,21,28,35,220,220,220,595,0,9,10.302263586556304,2.8630039996642154,220.7616630003031,45.445378151260506
1733355912,33,,Aggregated,27.900000,0.000000,8,10,12,13,17,21,28,32,220,220,220,634,0,8,9.939362149840115,2.8630039996642154,220.7616630003031,45.60094637223975
1733355913,34,,Aggregated,29.700000,0.000000,8,10,11,13,16,21,27,32,220,220,220,676,0,8,9.67333018047477,2.8630039996642154,220.7616630003031,45.662721893491124
1733355914,35,,Aggregated,30.400000,0.000000,8,10,11,12,16,20,26,31,220,220,220,707,0,8,9.566977198021508,2.8630039996642154,220.7616630003031,45.17821782178218
1733355915,36,,Aggregated,31.400000,0.000000,8,10,11,12,16,20,26,31,220,220,220,743,0,8,9.420925839840786,2.805191999868839,220.7616630003031,45.07671601615074
1733355916,37,,Aggregated,32.100000,0.000000,8,10,11,12,15,20,26,31,220,220,220,794,0,8,9.340330924434452,2.805191999868839,220.7616630003031,45.85138539042821
1733355917,38,,Aggregated,34.100000,0.000000,8,10,11,12,15,19,26,30,220,220,220,825,0,8,9.227475671521626,2.805191999868839,220.7616630003031,46.22181818181818
1733355918,39,,Aggregated,36.000000,0.000000,8,10,11,12,15,19,26,30,220,220,220,879,0,8,9.073007222982975,2.6623419998941245,220.7616630003031,46.485779294653014
1733355919,40,,Aggregated,35.400000,0.000000,7,9,11,12,15,19,25,30,220,220,220,920,0,7,8.910119048915556,2.6623419998941245,220.7616630003031,46.39021739130435
1733355920,41,,Aggregated,37.600000,0.000000,7,9,11,12,15,19,25,30,220,220,220,963,0,7,8.81935473727977,2.464146000420442,220.7616630003031,46.37798546209761
