Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,235,0,7,6.524710212800121,2.254974000607035,38.913455999136204,120.0,0.7841312003550085,0.0,7,7,8,8,9,10,12,12,39,39,39
POST,/petclinic/api/owners/1/pets,493,0,7,6.883525206903057,2.059246999124298,261.87248900168925,118.47667342799188,1.6450071564894435,0.0,7,7,8,8,10,11,12,14,260,260,260
POST,/petclinic/api/owners/1/pets/1/visits,241,0,7,6.610411066420705,2.389657000094303,17.18123499995272,69.5850622406639,0.8041515714279024,0.0,7,8,8,8,10,11,13,16,17,17,17
PUT,/petclinic/api/owners/2,235,0,7,7.921448493621899,3.109690000201226,22.825702999398345,0.0,0.7841312003550085,0.0,7,10,10,11,12,14,17,17,23,23,23
PUT,/petclinic/api/pets/2,258,0,7,7.511781422519646,2.4384869993809843,103.62031799922988,0.0,0.8608759561344349,0.0,7,8,9,10,12,13,16,17,100,100,100
POST,/petclinic/api/pettypes,217,0,7,6.386283649728352,2.1914239987381734,29.703262000111863,34.55760368663594,0.724070087136327,0.0,7,7,8,8,9,10,11,14,30,30,30
PUT,/petclinic/api/pettypes/2,217,0,6,5.6981060414924825,1.8737709997367347,18.689776999963215,0.0,0.724070087136327,0.0,6,7,7,8,8,9,14,16,19,19,19
POST,/petclinic/api/specialties,261,0,7,6.432884356295342,2.208197000072687,14.201957999830483,42.60919540229885,0.8708861416708819,0.0,7,7,8,8,9,10,11,13,14,14,14
PUT,/petclinic/api/specialties/2,261,0,7,6.386181739450747,2.1359710008255206,14.281742998718983,0.0,0.8708861416708819,0.0,7,8,8,8,10,10,13,13,14,14,14
POST,/petclinic/api/vets,272,0,9,8.764109110302343,3.1367779993161093,84.35536400065757,105.6470588235294,0.9075901553045206,0.0,9,9,10,11,13,14,17,18,84,84,84
PUT,/petclinic/api/vets/2,272,0,5,6.275165488974006,2.760203000434558,21.907793001446407,0.0,0.9075901553045206,0.0,5,7,9,9,12,13,17,18,22,22,22
PUT,/petclinic/api/visits/2,241,0,6,6.938972477180122,2.3966330008988734,32.48917800010531,0.0,0.8041515714279024,0.0,6,8,9,9,11,13,18,22,32,32,32
,Aggregated,3203,0,7,6.884370205750255,1.8737709997367347,261.87248900168925,47.060568217296286,10.687541424413158,0.0,7,8,8,9,10,12,14,17,39,260,260
