Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1732111804,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1732111805,1,,Aggregated,0.000000,0.000000,220,220,220,220,220,220,220,220,220,220,220,2,0,40,131.1709350000001,39.69387300003291,222.6479969999673,20.0
1732111806,2,,Aggregated,0.000000,0.000000,78,78,220,220,220,220,220,220,220,220,220,4,0,42,95.52582875005555,39.69387300003291,222.6479969999673,27.0
1732111807,3,,Aggregated,2.000000,0.000000,42,50,54,78,220,220,220,220,220,220,220,9,0,42,59.21532966668666,11.745330999929138,222.6479969999673,42.0
1732111808,4,,Aggregated,2.000000,0.000000,14,40,50,54,78,220,220,220,220,220,220,15,0,14,39.98878713334003,8.35310100001152,222.6479969999673,35.06666666666667
1732111809,5,,Aggregated,2.000000,0.000000,14,40,50,54,86,220,220,220,220,220,220,19,0,14,37.81587068421064,6.5553329995964305,222.6479969999673,35.26315789473684
1732111810,6,,Aggregated,3.250000,0.000000,18,26,42,50,78,86,220,220,220,220,220,25,0,18,34.667969520032784,6.5553329995964305,222.6479969999673,39.84
1732111811,7,,Aggregated,3.400000,0.000000,17,23,36,40,54,86,220,220,220,220,220,36,0,15,28.885870694453942,6.195294999997714,222.6479969999673,42.69444444444444
1732111812,8,,Aggregated,3.833333,0.000000,14,19,26,36,50,78,220,220,220,220,220,44,0,14,25.457851909085218,5.35402100013016,222.6479969999673,41.86363636363637
1732111813,9,,Aggregated,4.571429,0.000000,13,17,21,25,42,78,86,220,220,220,220,57,0,13,21.737840175447083,4.236096000113321,222.6479969999673,42.87719298245614
1732111814,10,,Aggregated,5.250000,0.000000,13,17,21,24,42,54,86,220,220,220,220,70,0,13,20.348257057133065,4.236096000113321,222.6479969999673,42.98571428571429
1732111815,11,,Aggregated,6.111111,0.000000,13,15,19,23,36,50,86,220,220,220,220,84,0,13,19.00455160711902,4.236096000113321,222.6479969999673,41.57142857142857
1732111816,12,,Aggregated,6.400000,0.000000,12,14,18,21,27,50,86,220,220,220,220,95,0,12,17.77345618946033,4.236096000113321,222.6479969999673,42.38947368421053
1732111817,13,,Aggregated,7.600000,0.000000,11,14,16,19,25,42,78,86,220,220,220,118,0,11,16.073392576248867,4.107303000182583,222.6479969999673,41.73728813559322
1732111818,14,,Aggregated,8.500000,0.000000,11,14,17,19,26,42,78,86,220,220,220,128,0,11,15.979985476541003,4.107303000182583,222.6479969999673,41.4375
1732111819,15,,Aggregated,9.600000,0.000000,11,14,15,18,25,40,78,86,220,220,220,147,0,11,15.134436748274336,4.107303000182583,222.6479969999673,44.25170068027211
1732111820,16,,Aggregated,11.100000,0.000000,10,13,14,17,23,36,54,86,220,220,220,170,0,10,13.910731876448528,4.107303000182583,222.6479969999673,45.50588235294118
1732111821,17,,Aggregated,12.000000,0.000000,10,12,14,16,23,29,54,86,220,220,220,189,0,10,13.588098486750477,4.107303000182583,222.6479969999673,45.560846560846564
1732111822,18,,Aggregated,13.700000,0.000000,10,12,14,15,22,29,50,78,220,220,220,211,0,10,13.339497777231639,4.107303000182583,222.6479969999673,47.6303317535545
1732111823,19,,Aggregated,14.900000,0.000000,10,12,14,15,22,27,50,78,220,220,220,237,0,10,12.993525628673202,4.107303000182583,222.6479969999673,48.16033755274262
1732111824,20,,Aggregated,15.900000,0.000000,10,12,13,14,21,26,42,78,220,220,220,255,0,10,12.58225998429885,4.107303000182583,222.6479969999673,47.70196078431373
1732111825,21,,Aggregated,16.800000,0.000000,10,12,13,14,19,25,42,78,220,220,220,280,0,10,12.254754207127203,3.926148000118701,222.6479969999673,48.982142857142854
1732111826,22,,Aggregated,17.900000,0.000000,10,12,13,14,19,24,42,54,220,220,220,308,0,10,12.10152759414417,3.926148000118701,222.6479969999673,49.12662337662338
