Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1732112130,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1732112131,1,,Aggregated,0.000000,0.000000,230,230,230,230,230,230,230,230,230,230,230,2,0,66,148.26590599977862,65.5082959997344,231.02351599982285,34.0
1732112132,2,,Aggregated,0.000000,0.000000,66,66,230,230,230,230,230,230,230,230,230,4,0,18,81.93622374994902,13.68138399993768,231.02351599982285,25.0
1732112133,3,,Aggregated,0.000000,0.000000,18,66,97,97,230,230,230,230,230,230,230,8,0,16,58.65827837499182,13.322767999852658,231.02351599982285,34.0
1732112134,4,,Aggregated,2.000000,0.000000,21,23,42,66,97,230,230,230,230,230,230,15,0,21,42.12964173329965,13.17142799962312,231.02351599982285,44.53333333333333
1732112135,5,,Aggregated,2.000000,0.000000,15,21,23,27,66,97,230,230,230,230,230,21,0,15,32.42223666664012,5.272837999655167,231.02351599982285,39.80952380952381
1732112136,6,,Aggregated,2.500000,0.000000,18,23,26,27,66,97,230,230,230,230,230,27,0,18,30.208177074049065,5.272837999655167,231.02351599982285,39.851851851851855
1732112137,7,,Aggregated,3.400000,0.000000,16,21,24,26,42,97,230,230,230,230,230,38,0,16,25.561694078904015,5.272837999655167,231.02351599982285,48.89473684210526
1732112138,8,,Aggregated,3.833333,0.000000,15,18,22,24,27,66,230,230,230,230,230,46,0,14,22.905671565161395,5.272837999655167,231.02351599982285,48.95652173913044
1732112139,9,,Aggregated,4.285714,0.000000,13,16,18,22,27,66,97,230,230,230,230,57,0,13,20.204000947327778,4.7193360001074325,231.02351599982285,48.87719298245614
1732112140,10,,Aggregated,5.000000,0.000000,13,16,18,20,27,42,97,230,230,230,230,67,0,13,18.78303256713724,4.7193360001074325,231.02351599982285,45.11940298507463
1732112141,11,,Aggregated,5.333333,0.000000,12,14,17,18,26,42,97,230,230,230,230,80,0,12,16.99010448746776,4.551626999727887,231.02351599982285,46.3
1732112142,12,,Aggregated,5.900000,0.000000,11,14,16,18,24,27,97,230,230,230,230,92,0,10,15.996539989106642,4.1957809999075835,231.02351599982285,45.96739130434783
1732112143,13,,Aggregated,6.900000,0.000000,10,13,15,17,23,27,66,97,230,230,230,104,0,10,15.076522038445827,4.1957809999075835,231.02351599982285,48.39423076923077
1732112144,14,,Aggregated,7.800000,0.000000,10,12,15,16,22,27,66,97,230,230,230,124,0,10,14.240006274180374,4.1957809999075835,231.02351599982285,49.00806451612903
1732112145,15,,Aggregated,9.000000,0.000000,10,12,14,16,22,27,66,97,230,230,230,135,0,10,13.715640437021648,3.9550989999952435,231.02351599982285,48.34074074074074
1732112146,16,,Aggregated,9.600000,0.000000,9,12,14,15,21,26,42,97,230,230,230,160,0,9,12.94651061248544,3.9550989999952435,231.02351599982285,47.31875
1732112147,17,,Aggregated,10.900000,0.000000,9,12,14,15,20,25,42,97,230,230,230,177,0,9,12.711510067787724,3.783984000165219,231.02351599982285,47.94915254237288
1732112148,18,,Aggregated,11.400000,0.000000,9,12,14,15,20,25,42,97,230,230,230,194,0,9,12.466632804119202,3.783984000165219,231.02351599982285,46.3041237113402
1732112149,19,,Aggregated,13.200000,0.000000,9,11,13,14,18,24,27,66,230,230,230,221,0,9,11.931283760176118,3.783984000165219,231.02351599982285,47.484162895927604
1732112150,20,,Aggregated,13.900000,0.000000,9,11,13,14,18,23,27,66,230,230,230,243,0,9,11.61346281069649,3.6236229998394265,231.02351599982285,47.851851851851855
1732112151,21,,Aggregated,14.800000,0.000000,8,11,12,14,18,22,27,66,230,230,230,275,0,8,11.051282381821776,3.615176000039355,231.02351599982285,48.93090909090909
1732112152,22,,Aggregated,16.300000,0.000000,8,10,12,13,18,22,27,66,230,230,230,296,0,8,10.666590165546827,3.615176000039355,231.02351599982285,49.38513513513514
1732112153,23,,Aggregated,17.800000,0.000000,8,10,12,13,17,21,27,42,230,230,230,319,0,8,10.366556974930855,3.394391999790969,231.02351599982285,48.557993730407524
1732112154,24,,Aggregated,19.500000,0.000000,7,10,11,12,16,21,27,42,230,230,230,350,0,7,9.943940782867296,3.3835710000857944,231.02351599982285,49.294285714285714
1732112155,25,,Aggregated,20.000000,0.000000,7,9,11,12,16,20,26,42,230,230,230,385,0,7,9.706853784420861,3.3835710000857944,231.02351599982285,49.28831168831169
1732112156,26,,Aggregated,21.500000,0.000000,7,9,11,12,15,20,26,27,230,230,230,416,0,7,9.421757379816253,3.142666000258032,231.02351599982285,48.71153846153846
1732112157,27,,Aggregated,22.600000,0.000000,7,9,10,11,15,19,26,27,230,230,230,442,0,7,9.198140085982438,3.142666000258032,231.02351599982285,48.64253393665158
1732112159,28,,Aggregated,24.800000,0.000000,7,9,10,11,14,18,25,27,230,230,230,476,0,7,9.0040844348835,3.142666000258032,231.02351599982285,48.319327731092436
1732112160,29,,Aggregated,25.400000,0.000000,7,9,10,11,15,18,25,27,230,230,230,500,0,7,8.927077518011174,3.105322999999771,231.02351599982285,47.854
1732112161,30,,Aggregated,28.000000,0.000000,7,9,10,11,14,18,24,27,230,230,230,537,0,7,8.813595372449905,3.105322999999771,231.02351599982285,47.324022346368714
1732112162,31,,Aggregated,28.000000,0.000000,6,8,10,11,14,18,24,27,230,230,230,577,0,6,8.609366117861237,3.105322999999771,231.02351599982285,47.1525129982669
1732112163,32,,Aggregated,27.800000,0.000000,6,8,10,11,14,17,23,27,230,230,230,606,0,6,8.549343772286646,3.105322999999771,231.02351599982285,47.20792079207921
1732112164,33,,Aggregated,28.900000,0.000000,6,8,10,11,14,17,23,27,230,230,230,642,0,6,8.351266708732906,2.840216000095097,231.02351599982285,47.51557632398754
1732112165,34,,Aggregated,30.000000,0.000000,6,8,9,10,14,17,22,27,230,230,230,682,0,6,8.199150086522843,2.840216000095097,231.02351599982285,48.280058651026394
1732112166,35,,Aggregated,31.000000,0.000000,6,8,9,10,13,16,22,26,230,230,230,716,0,6,8.04454996230373,2.840216000095097,231.02351599982285,47.50558659217877
1732112167,36,,Aggregated,32.100000,0.000000,6,8,9,10,13,16,21,26,230,230,230,755,0,6,7.879960715241239,2.840216000095097,231.02351599982285,47.35496688741722
1732112168,37,,Aggregated,33.100000,0.000000,6,8,9,10,13,16,22,27,230,230,230,794,0,6,7.873197156179634,2.6087020000886696,231.02351599982285,47.3375314861461
1732112169,38,,Aggregated,33.100000,0.000000,6,7,9,10,13,16,21,26,230,230,230,837,0,6,7.707693152934447,2.6087020000886696,231.02351599982285,47.516129032258064
1732112170,39,,Aggregated,33.900000,0.000000,6,7,9,10,13,16,21,26,230,230,230,890,0,6,7.564673151688786,2.6087020000886696,231.02351599982285,47.72696629213483
1732112171,40,,Aggregated,36.100000,0.000000,6,7,9,10,12,16,21,26,230,230,230,939,0,6,7.4107236155538665,2.553156999965722,231.02351599982285,47.22470713525026
1732112172,41,,Aggregated,39.000000,0.000000,6,7,8,9,12,15,21,26,230,230,230,986,0,6,7.286208592296903,2.5154949998977827,231.02351599982285,47.1501014198783
1732112173,42,,Aggregated,40.100000,0.000000,5,7,8,9,12,15,20,25,97,230,230,1030,0,5,7.127903633012978,2.4898510000639362,231.02351599982285,47.25922330097087
1732112174,43,,Aggregated,40.100000,0.000000,5,7,8,9,12,15,20,25,97,230,230,1073,0,5,7.061411926378634,2.4898510000639362,231.02351599982285,47.211556383970176
1732112175,44,,Aggregated,40.500000,0.000000,5,7,8,9,12,15,19,24,97,230,230,1120,0,5,6.949327565183694,2.4895169999581412,231.02351599982285,46.59375
1732112176,45,,Aggregated,43.100000,0.000000,5,7,8,9,12,14,19,24,97,230,230,1178,0,5,6.870930486424115,2.4895169999581412,231.02351599982285,47.10611205432937
1732112177,46,,Aggregated,43.800000,0.000000,5,6,8,9,12,14,18,24,97,230,230,1218,0,5,6.781304903946343,2.4859440000000177,231.02351599982285,47.000821018062396
1732112178,47,,Aggregated,46.000000,0.000000,5,6,8,9,11,14,18,24,97,230,230,1268,0,5,6.678838042592515,2.4859440000000177,231.02351599982285,47.22791798107256
1732112179,48,,Aggregated,45.600000,0.000000,5,6,8,9,11,14,18,23,97,230,230,1323,0,5,6.576285415727317,2.4332729999514413,231.02351599982285,47.224489795918366
