Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,1569,1077,2,293.3451090312307,1.038423000863986,5019.424203999733,38.25621414913958,5.236754003279607,3.594636113149864,2,2,3,3,12,3900,5000,5000,5000,5000,5000
POST,/petclinic/api/owners/1/pets,3089,1208,22,561.4965331563727,1.5397349998238496,33321.03285500125,72.16672062156037,10.309963745143852,4.031866689586848,22,33,44,54,140,5000,8600,14000,25000,33000,33000
POST,/petclinic/api/owners/1/pets/1/visits,1547,73,26,354.8331769773875,4.055915000208188,5007.501444000809,66.94182288299935,5.163325967542098,0.24364757312900656,26,41,55,75,200,4700,5000,5000,5000,5000,5000
PUT,/petclinic/api/owners/2,1553,51,2,280.4983007772418,0.9751489997142926,5021.018252000431,130.56664520283323,5.183351795470509,0.17021953739149773,2,2,2,3,4,4900,5000,5000,5000,5000,5000
PUT,/petclinic/api/pets/2,1520,68,2,339.29652421119215,0.8497510007146047,15000.284556001134,115.58684210526316,5.073209741864246,0.22695938318866365,2,2,2,2,4,5000,5000,8100,10000,15000,15000
POST,/petclinic/api/pettypes,1495,58,2,257.9829907103864,0.9343399997305823,5004.360077000456,33.874916387959864,4.989768792162532,0.1935830033079778,2,2,2,3,9,3400,5000,5000,5000,5000,5000
PUT,/petclinic/api/pettypes/2,1487,41,2,237.84455996031653,0.8250099999713711,5018.503023000449,31.11768661735037,4.963067688257983,0.1368431575108119,2,2,2,2,3,2500,5000,5000,5000,5000,5000
POST,/petclinic/api/specialties,1515,47,2,252.99098277491765,0.9891980007523671,5006.532189001518,41.91023102310231,5.056521551923903,0.1568689854392234,2,2,3,3,12,3100,5000,5000,5000,5000,5000
PUT,/petclinic/api/specialties/2,1508,36,2,241.92133097147874,0.8256430010078475,5025.137798998912,28.307692307692307,5.033158086007423,0.12015496757046899,2,2,2,2,4,2400,5000,5000,5000,5000,5000
POST,/petclinic/api/vets,1541,57,2,273.4166002758021,0.9462920006626518,5003.282081999714,102.33549643088904,5.143300139613687,0.19024536531990924,2,2,3,3,11,3500,5000,5000,5000,5000,5000
PUT,/petclinic/api/vets/2,1534,46,2,267.2898472079559,0.9674399989307858,5026.956218000123,108.64146023468058,5.1199366736972065,0.15353134745115482,2,2,2,3,4,3500,5000,5000,5000,5000,5000
PUT,/petclinic/api/visits/2,1541,54,2,301.7826253971589,0.8220120016630972,5019.72783400015,70.44192083062946,5.143300139613687,0.18023245135570348,2,2,2,2,4,4800,5000,5000,5000,5000,5000
,Aggregated,19899,2816,2,325.58699129821395,0.8220120016630972,33321.03285500125,70.404090657822,66.41565832457674,9.398788574401129,2,3,6,15,49,4200,5000,5000,17000,30000,33000
