Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,1584,0,5,5.289864422342467,1.4276699994297815,36.4617579998594,120.0,5.284404703704634,0.0,5,6,6,7,8,10,12,13,28,36,36
POST,/petclinic/api/owners/1/pets,3227,0,5,5.2684821335499965,1.3265640000099665,28.782882999621506,118.49085838239851,10.765640138165944,0.0,5,6,7,7,8,10,11,13,18,29,29
POST,/petclinic/api/owners/1/pets/1/visits,1618,0,5,5.425663137182202,1.3786039999104105,19.84034699944459,70.32323856613102,5.397832582445769,0.0,5,6,7,7,8,10,12,13,19,20,20
PUT,/petclinic/api/owners/2,1584,0,7,6.801664882567535,1.9604150002123788,61.799459000212664,0.0,5.284404703704634,0.0,7,7,8,9,10,13,15,19,31,62,62
PUT,/petclinic/api/pets/2,1643,0,5,5.695944242240329,1.462588999856962,36.23925899955793,0.0,5.4812354344613095,0.0,5,6,7,8,9,11,13,14,24,36,36
POST,/petclinic/api/pettypes,1674,0,5,5.184651526287845,1.237693999428302,203.52106500013178,35.3494623655914,5.58465497096058,0.0,5,6,6,6,8,9,11,13,36,200,200
PUT,/petclinic/api/pettypes/2,1674,0,4,4.761383955790489,1.2144669999543112,44.84919800052012,0.0,5.58465497096058,0.0,4,5,6,6,8,9,11,12,21,45,45
POST,/petclinic/api/specialties,1633,0,5,5.183904269443633,1.4154150003378163,35.9941879996768,43.32761788120025,5.447874293655094,0.0,5,6,6,7,8,10,11,13,18,36,36
PUT,/petclinic/api/specialties/2,1633,0,5,5.202498221077332,1.2999959999433486,27.018781999686325,0.0,5.447874293655094,0.0,5,6,7,7,8,10,11,13,25,27,27
POST,/petclinic/api/vets,1633,0,7,6.7922549724422385,1.8168149999837624,61.6039449996606,106.33312921004287,5.447874293655094,0.0,7,7,8,9,10,12,14,17,29,62,62
PUT,/petclinic/api/vets/2,1633,0,6,6.336565425597174,1.8048700003419071,28.059458999450726,0.0,5.447874293655094,0.0,6,7,8,8,10,11,13,16,24,28,28
PUT,/petclinic/api/visits/2,1618,0,6,5.937045391836339,1.4695229992867098,34.127477999390976,0.0,5.397832582445769,0.0,6,6,7,8,9,11,14,16,28,34,34
,Aggregated,21154,0,5,5.622941071566336,1.2144669999543112,203.52106500013178,46.79039425167817,70.5721572614696,0.0,5,6,7,7,9,10,13,14,25,62,200
