Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/pettypes,1,0,5.443457000183116,5.443457000183116,5.443457000183116,5.443457000183116,32.0,136.97922926192032,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/petclinic/api/pettypes/2,1,0,1.292095000280824,1.292095000280824,1.292095000280824,1.292095000280824,32.0,136.97922926192032,0.0,1,1,1,1,1,1,1,1,1,1,1
,Aggregated,2,0,1.292095000280824,3.36777600023197,1.292095000280824,5.443457000183116,32.0,273.95845852384065,0.0,5,5,5,5,5,5,5,5,5,5,5
