Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1733231116,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1733231117,1,,Aggregated,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,2,0,7.443258999956015,64.03027149963236,7.443258999956015,120.61728399930871,70.5
1733231118,2,,Aggregated,0.000000,0.000000,7,7,8,8,120,120,120,120,120,120,120,6,0,7,25.21430716675847,3.482881000309135,120.61728399930871,45.666666666666664
1733231119,3,,Aggregated,2.000000,0.000000,5,7,8,8,12,120,120,120,120,120,120,12,0,5,15.249201750066277,3.1127510001169867,120.61728399930871,53.666666666666664
1733231120,4,,Aggregated,2.000000,0.000000,6,7,7,8,12,120,120,120,120,120,120,19,0,6,11.970393473730885,3.1127510001169867,120.61728399930871,64.15789473684211
1733231121,5,,Aggregated,3.000000,0.000000,5,7,7,8,10,12,120,120,120,120,120,27,0,5,10.102790814858896,2.968728999803716,120.61728399930871,63.333333333333336
1733231122,6,,Aggregated,3.333333,0.000000,5,7,7,7,10,12,120,120,120,120,120,33,0,5,9.171704090917817,2.968728999803716,120.61728399930871,65.36363636363636
1733231123,7,,Aggregated,5.400000,0.000000,5,6,7,7,10,12,120,120,120,120,120,45,0,5,7.94077862218627,2.886207999836188,120.61728399930871,60.044444444444444
1733231124,8,,Aggregated,5.400000,0.000000,4,5,7,7,10,12,120,120,120,120,120,49,0,4,7.568794571388749,2.6359430003140005,120.61728399930871,57.87755102040816
1733231125,9,,Aggregated,5.500000,0.000000,5,5,7,7,9,12,16,120,120,120,120,59,0,5,7.150317457594841,2.6359430003140005,120.61728399930871,60.42372881355932
1733231126,10,,Aggregated,6.125000,0.000000,4,5,6,7,8,10,16,120,120,120,120,71,0,4,6.6902673238922,2.6359430003140005,120.61728399930871,59.42253521126761
1733231127,11,,Aggregated,6.555556,0.000000,5,5,6,7,8,10,16,120,120,120,120,86,0,5,6.433411220906385,2.5205370002368,120.61728399930871,63.27906976744186
1733231128,12,,Aggregated,6.555556,0.000000,5,5,6,7,8,10,17,19,120,120,120,101,0,5,6.394848435640129,2.5205370002368,120.61728399930871,68.60396039603961
1733231129,13,,Aggregated,8.000000,0.000000,5,5,6,7,8,10,17,19,120,120,120,114,0,5,6.21753267542022,2.5205370002368,120.61728399930871,71.90350877192982
1733231130,14,,Aggregated,9.500000,0.000000,5,5,6,7,8,10,17,19,120,120,120,135,0,5,6.066920229629129,2.4874819991964614,120.61728399930871,73.80740740740741
1733231131,15,,Aggregated,10.200000,0.000000,5,5,6,7,8,10,16,19,120,120,120,151,0,5,5.916436847685975,2.4398529994869023,120.61728399930871,75.86092715231788
1733231132,16,,Aggregated,11.200000,0.000000,4,5,6,6,8,10,16,19,120,120,120,171,0,4,5.607133812866496,2.4398529994869023,120.61728399930871,77.82456140350877
1733231133,17,,Aggregated,11.200000,0.000000,4,5,6,6,7,9,16,19,120,120,120,189,0,4,5.4397179365257635,2.4398529994869023,120.61728399930871,80.52910052910053
1733231134,18,,Aggregated,13.200000,0.000000,4,5,5,6,7,9,15,17,120,120,120,209,0,4,5.223090129207454,2.248304000204371,120.61728399930871,80.2822966507177
1733231135,19,,Aggregated,14.600000,0.000000,4,5,5,6,7,9,15,17,120,120,120,231,0,4,5.038534346347275,2.2100679998402484,120.61728399930871,78.94372294372295
1733231136,20,,Aggregated,14.600000,0.000000,4,5,5,6,7,9,12,17,120,120,120,255,0,4,4.939009270620933,1.8917250008598785,120.61728399930871,80.1843137254902
1733231137,21,,Aggregated,16.600000,0.000000,4,5,5,6,7,9,12,17,120,120,120,274,0,4,4.82851461316572,1.8917250008598785,120.61728399930871,79.87226277372262
1733231138,22,,Aggregated,18.600000,0.000000,4,4,5,5,7,8,10,16,120,120,120,303,0,4,4.672132125444789,1.8917250008598785,120.61728399930871,80.33003300330033
1733231139,23,,Aggregated,19.000000,0.000000,4,4,5,5,7,8,10,16,120,120,120,327,0,4,4.619904284429046,1.8917250008598785,120.61728399930871,81.45565749235475
1733231140,24,,Aggregated,19.300000,0.000000,4,4,5,5,7,8,10,16,120,120,120,348,0,3,4.587024850592173,1.8917250008598785,120.61728399930871,81.45977011494253
1733231141,25,,Aggregated,21.300000,0.000000,3,4,5,5,7,8,10,16,120,120,120,380,0,3,4.524752473698276,1.8917250008598785,120.61728399930871,82.16052631578947
1733231142,26,,Aggregated,21.300000,0.000000,3,4,5,5,7,8,10,15,120,120,120,405,0,3,4.448703970386159,1.8917250008598785,120.61728399930871,80.8
1733231143,27,,Aggregated,23.100000,0.000000,3,4,5,5,6,8,10,15,120,120,120,441,0,3,4.375521544227545,1.8917250008598785,120.61728399930871,82.08163265306122
1733231144,28,,Aggregated,23.100000,0.000000,3,4,5,5,6,8,10,15,120,120,120,472,0,3,4.302262972470028,1.8917250008598785,120.61728399930871,81.57627118644068
1733231145,29,,Aggregated,24.700000,0.000000,3,4,5,5,6,7,10,12,120,120,120,510,0,3,4.216484827461767,1.8917250008598785,120.61728399930871,82.2
1733231146,30,,Aggregated,25.800000,0.000000,3,4,5,5,6,7,10,12,120,120,120,534,0,3,4.1632376161077165,1.7800510004235548,120.61728399930871,82.63857677902622
1733231147,31,,Aggregated,28.100000,0.000000,3,4,5,5,6,7,10,12,120,120,120,574,0,3,4.090468236938903,1.7800510004235548,120.61728399930871,82.33275261324042
