Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,244,244,5,5.088632622886746,1.8001249991357327,34.13261700006842,0.0,0.8142163025076042,0.8142163025076042,5,6,6,6,7,8,10,12,34,34,34
POST,/petclinic/api/owners/1/pets,454,454,5,5.367544226816594,1.4193360002536792,128.8940049998928,0.0,1.514976234993657,1.514976234993657,5,6,6,7,8,9,10,11,130,130,130
POST,/petclinic/api/owners/1/pets/1/visits,256,4,9,8.49896429303243,2.6414479998493334,18.21838499927253,68.515625,0.854259727221093,0.013347808237829578,9,10,10,10,12,14,15,18,18,18,18
PUT,/petclinic/api/owners/2,244,0,5,4.474911057372322,1.4326010004879208,15.062210000905907,135.0,0.8142163025076042,0.0,5,5,6,6,7,9,10,11,15,15,15
PUT,/petclinic/api/pets/2,210,0,5,4.399424014237801,1.3465249994624173,19.9183169988828,121.0,0.7007599324860528,0.0,5,5,5,5,6,8,9,9,20,20,20
POST,/petclinic/api/pettypes,232,6,5,4.7559083016824,1.5620750000380212,10.500350999791408,33.68103448275862,0.7741728777941155,0.020021712356744367,5,5,5,6,7,8,9,9,11,11,11
PUT,/petclinic/api/pettypes/2,232,0,4,4.03998816807024,1.203891000841395,7.952100000693463,32.0,0.7741728777941155,0.0,4,5,5,5,6,7,7,8,8,8,8
POST,/petclinic/api/specialties,275,3,5,4.705930480049574,1.5807830004632706,12.518922998424387,42.16,0.9176618163507835,0.010010856178372184,5,5,6,6,7,8,9,9,13,13,13
PUT,/petclinic/api/specialties/2,275,0,4,3.9545925454546125,1.1780419990827795,9.612760000891285,30.0,0.9176618163507835,0.0,4,5,5,5,6,7,8,9,10,10,10
POST,/petclinic/api/vets,236,6,5,5.245546834708043,1.7091649988287827,19.984929998827283,102.89830508474576,0.787520686031945,0.020021712356744367,5,6,6,7,8,8,9,10,20,20,20
PUT,/petclinic/api/vets/2,236,0,5,4.863598982911615,1.501037999332766,18.964957000207505,112.0,0.787520686031945,0.0,5,6,6,6,7,8,10,11,19,19,19
PUT,/petclinic/api/visits/2,256,0,2,3.1427523436988736,1.2857980000262614,9.64512599966838,73.0,0.854259727221093,0.0,2,4,5,5,5,7,8,9,10,10,10
,Aggregated,3150,717,5,4.915104274573206,1.1780419990827795,128.8940049998928,57.26222222222222,10.511398987290793,2.392594626630952,5,5,6,6,8,9,11,13,20,130,130
