Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,237,0,5,5.499348510548898,1.6219139999975596,42.47545299995181,120.62447257383967,0.7907675331462082,0.0,5,5,6,7,8,9,10,14,42,42,42
POST,/petclinic/api/owners/1/pets,488,0,9,9.075399979514405,2.4357419999887497,24.4523260000733,117.30942622950819,1.6282470724698297,0.0,9,10,12,12,14,16,18,20,24,24,24
POST,/petclinic/api/owners/1/pets/1/visits,236,0,9,8.002374004232571,2.5876039999275235,20.09433400007765,69.57627118644068,0.787430961276393,0.0,9,9,10,10,11,12,14,14,20,20,20
PUT,/petclinic/api/owners/2,237,0,3,3.510403556971095,1.3689739998881123,12.678753000045617,135.0,0.7907675331462082,0.0,3,4,5,5,6,8,8,9,13,13,13
PUT,/petclinic/api/pets/2,251,0,2,2.987828151396545,1.119023000001107,14.788614000053713,121.0,0.8374795393236214,0.0,2,4,4,4,5,7,8,9,15,15,15
POST,/petclinic/api/pettypes,246,0,5,5.303856443102572,1.5942299999096576,143.57068899994374,34.609756097560975,0.8207966799745452,0.0,5,5,6,6,7,8,10,10,140,140,140
PUT,/petclinic/api/pettypes/2,246,0,4,3.896388516259654,1.151274999983798,9.364402000073824,32.0,0.8207966799745452,0.0,4,4,5,5,6,7,8,9,9,9,9
POST,/petclinic/api/specialties,238,0,5,4.508143840335382,1.55821500015918,11.132009999982984,42.57142857142857,0.7941041050160235,0.0,5,5,5,5,7,7,9,10,11,11,11
PUT,/petclinic/api/specialties/2,238,0,4,3.774019327738069,1.1084000000209926,11.004084999967745,30.0,0.7941041050160235,0.0,4,4,5,5,6,6,7,8,11,11,11
POST,/petclinic/api/vets,259,0,5,5.020035003871654,1.5491499998461222,12.352581999948598,105.62934362934362,0.8641721142821431,0.0,5,5,6,6,7,9,10,11,12,12,12
PUT,/petclinic/api/vets/2,259,0,5,4.628099710424727,1.3344120002329873,17.945219000012003,112.0,0.8641721142821431,0.0,5,5,5,6,7,9,11,11,18,18,18
PUT,/petclinic/api/visits/2,236,0,3,3.1802967330677503,1.1499110000841029,9.468610000112676,73.0,0.787430961276393,0.0,3,4,4,5,5,6,8,9,9,9,9
,Aggregated,3171,0,5,5.262202325769797,1.1084000000209926,143.57068899994374,85.7373068432671,10.580269399184077,0.0,5,5,6,7,9,11,14,16,24,140,140
