Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,1638,1010,3,3.6750667241038935,0.9031510016939137,35.033955002290895,46.77411477411477,5.465118853833044,3.3698229806907047,3,4,5,5,6,8,9,11,29,35,35
POST,/petclinic/api/owners/1/pets,3246,1013,15,17.854319009874352,1.233344999491237,132.5011330009147,81.52433764633395,10.830143955764385,3.379832355880875,15,22,27,30,37,43,47,49,58,130,130
POST,/petclinic/api/owners/1/pets/1/visits,1623,4,14,16.744836180508578,2.57105999844498,55.24480999883963,70.15033887861983,5.415071977882192,0.01334583358689388,14,18,22,24,32,36,40,44,54,55,55
PUT,/petclinic/api/owners/2,1638,0,2,2.5597723706796187,0.8546550016035326,15.559344999928726,135.0,5.465118853833044,0.0,2,2,3,4,5,6,8,9,15,16,16
PUT,/petclinic/api/pets/2,1608,0,2,2.477553718294057,0.7856850024836604,30.53066899883561,121.0,5.36502510193134,0.0,2,2,3,4,5,6,8,9,16,31,31
POST,/petclinic/api/pettypes,1689,6,3,3.4096815861183662,0.7994109982973896,18.04782100225566,35.227353463587924,5.635278232065941,0.02001875038034082,3,4,4,5,6,7,8,10,15,18,18
PUT,/petclinic/api/pettypes/2,1689,0,3,2.955156165780255,0.7286119980562944,27.83389600153896,32.0,5.635278232065941,0.0,3,3,4,4,5,6,8,9,14,28,28
POST,/petclinic/api/specialties,1610,3,3,3.378021129854302,0.9183010006381664,12.62998200036236,43.2360248447205,5.3716980187247865,0.01000937519017041,3,4,4,5,6,7,8,10,12,13,13
PUT,/petclinic/api/specialties/2,1610,0,3,2.94143160996857,0.7870560002629645,15.837873997952556,30.0,5.3716980187247865,0.0,3,3,4,4,5,6,8,9,14,16,16
POST,/petclinic/api/vets,1664,6,3,3.3805453971944224,0.8864340015861671,11.5322070014372,105.95973557692308,5.5518667721478545,0.02001875038034082,3,4,4,5,6,7,8,9,11,12,12
PUT,/petclinic/api/vets/2,1664,0,3,3.1999113016813507,0.9003679988381919,34.26875300283427,112.0,5.5518667721478545,0.0,3,4,4,4,5,7,8,10,16,34,34
PUT,/petclinic/api/visits/2,1623,0,2,2.517396192239972,0.786693999543786,14.001348001329461,73.0,5.415071977882192,0.0,2,3,3,4,5,6,7,8,14,14,14
,Aggregated,21302,2042,3,6.350986070993153,0.7286119980562944,132.5011330009147,74.3318467749507,71.07323676700337,6.8130480461093255,3,5,6,7,17,27,37,42,50,58,130
