Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1733361129,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1733361130,1,,Aggregated,0.000000,0.000000,140,140,140,140,140,140,140,140,140,140,140,2,1,26.033378000647645,81.45448150025913,26.033378000647645,136.87558499987063,56.0
1733361131,2,,Aggregated,0.000000,0.000000,26,26,140,140,140,140,140,140,140,140,140,4,2,14,45.654108250346326,5.910944999413914,136.87558499987063,56.0
1733361132,3,,Aggregated,0.000000,0.000000,14,18,26,26,140,140,140,140,140,140,140,8,4,13,27.963892999878226,4.648463998819352,136.87558499987063,57.125
1733361133,4,,Aggregated,2.000000,1.000000,12,13,14,18,26,140,140,140,140,140,140,14,7,11,19.898985142780084,3.9215029992192285,136.87558499987063,51.42857142857143
1733361134,5,,Aggregated,2.666667,1.333333,11,12,13,14,26,140,140,140,140,140,140,18,9,10,17.182451333307352,3.9215029992192285,136.87558499987063,45.833333333333336
1733361135,6,,Aggregated,2.500000,1.250000,10,11,12,13,18,26,140,140,140,140,140,24,12,8,14.456930249934885,3.2457119996252004,136.87558499987063,45.333333333333336
1733361136,7,,Aggregated,3.200000,1.600000,9,10,12,13,18,26,140,140,140,140,140,30,15,8,13.2429171334176,3.2457119996252004,136.87558499987063,43.5
1733361137,8,,Aggregated,3.666667,1.833333,7,10,12,12,14,18,140,140,140,140,140,43,21,7,11.22949588378021,2.975924999191193,136.87558499987063,43.674418604651166
1733361138,9,,Aggregated,3.666667,1.833333,7,10,12,12,15,18,140,140,140,140,140,49,23,7,10.864443755128043,2.975924999191193,136.87558499987063,44.326530612244895
1733361139,10,,Aggregated,4.625000,2.375000,7,11,12,13,14,15,26,140,140,140,140,65,29,7,10.25205301540644,2.975924999191193,136.87558499987063,48.95384615384615
1733361140,10,,Aggregated,5.444444,2.555556,8,11,12,12,14,15,26,140,140,140,140,74,32,7,10.042239486481137,2.975924999191193,136.87558499987063,50.33783783783784
1733361141,10,,Aggregated,5.400000,2.500000,6,10,12,12,14,15,26,140,140,140,140,84,33,6,9.511225285699592,2.975924999191193,136.87558499987063,53.25
1733361142,10,,Aggregated,6.700000,2.800000,7,10,12,12,14,15,26,140,140,140,140,99,35,7,9.418584595918256,2.975924999191193,136.87558499987063,56.707070707070706
1733361143,10,,Aggregated,7.600000,3.100000,8,10,11,12,14,15,18,26,140,140,140,106,38,7,9.320979839582645,2.975924999191193,136.87558499987063,57.424528301886795
1733361144,10,,Aggregated,8.000000,2.900000,8,10,11,12,14,15,18,26,140,140,140,119,43,8,9.04343578995471,2.975924999191193,136.87558499987063,56.260504201680675
1733361145,10,,Aggregated,9.100000,3.100000,8,10,11,12,14,15,18,26,140,140,140,130,45,8,8.94278813080186,2.975924999191193,136.87558499987063,56.89230769230769
1733361146,10,,Aggregated,9.600000,3.100000,8,10,11,11,13,15,18,26,140,140,140,141,48,8,8.903455539032795,2.364804000535514,136.87558499987063,56.773049645390074
1733361147,10,,Aggregated,10.300000,3.200000,8,10,11,11,13,15,18,26,140,140,140,150,50,8,8.862815746700411,2.364804000535514,136.87558499987063,57.60666666666667
1733361148,10,,Aggregated,10.400000,3.100000,9,10,11,11,13,15,18,26,140,140,140,158,52,9,8.881002968360296,2.364804000535514,136.87558499987063,57.53164556962025
1733361149,10,,Aggregated,11.000000,2.900000,9,10,10,11,13,15,18,26,140,140,140,169,54,9,8.837209331383516,2.364804000535514,136.87558499987063,58.414201183431956
1733361150,10,,Aggregated,10.700000,2.800000,9,10,10,11,13,15,18,26,140,140,140,181,60,9,8.792981558024078,2.364804000535514,136.87558499987063,57.73480662983425
1733361151,10,,Aggregated,11.100000,2.900000,9,10,10,11,13,15,18,26,140,140,140,192,65,9,8.762722953141141,2.364804000535514,136.87558499987063,57.390625
1733361152,10,,Aggregated,10.200000,2.500000,9,10,10,11,13,15,18,21,140,140,140,204,69,9,8.707571455934335,2.312120999704348,136.87558499987063,56.338235294117645
1733361153,10,,Aggregated,10.800000,3.000000,9,10,10,11,12,15,18,21,140,140,140,212,69,9,8.576758679299807,2.312120999704348,136.87558499987063,56.91509433962264
1733361154,10,,Aggregated,10.700000,3.400000,8,9,10,11,12,15,18,21,140,140,140,229,72,8,8.230413358135127,2.312120999704348,136.87558499987063,58.532751091703055
1733361155,10,,Aggregated,10.500000,3.300000,8,9,10,11,12,15,18,21,140,140,140,239,76,8,8.061418251105412,2.312120999704348,136.87558499987063,58.71548117154812
1733361156,10,,Aggregated,10.600000,3.000000,8,9,10,10,12,14,18,21,140,140,140,249,77,8,7.993373510091267,2.312120999704348,136.87558499987063,59.140562248995984
1733361157,10,,Aggregated,10.400000,2.900000,8,9,10,10,12,14,17,21,140,140,140,257,77,8,7.971545922235463,2.312120999704348,136.87558499987063,59.505836575875485
1733361158,10,,Aggregated,11.100000,3.100000,7,9,10,10,12,14,17,21,140,140,140,277,84,7,7.736921032546265,2.312120999704348,136.87558499987063,59.27075812274368
1733361159,10,,Aggregated,10.800000,2.900000,7,9,10,10,12,14,17,21,140,140,140,284,88,7,7.683105816942745,2.312120999704348,136.87558499987063,59.13732394366197
1733361160,10,,Aggregated,10.700000,2.700000,7,9,10,10,12,14,17,21,140,140,140,296,90,7,7.679099280463757,2.312120999704348,136.87558499987063,58.983108108108105
1733361161,10,,Aggregated,11.200000,3.000000,7,9,10,10,12,14,17,18,140,140,140,308,94,7,7.7044502727817,2.312120999704348,136.87558499987063,58.94155844155844
1733361162,10,,Aggregated,11.700000,3.400000,7,9,10,10,12,14,17,18,140,140,140,317,97,7,7.602713798158863,2.312120999704348,136.87558499987063,58.73186119873817
1733361163,10,,Aggregated,11.200000,2.700000,7,9,9,10,12,14,17,21,140,140,140,326,99,7,7.623819079822309,2.312120999704348,136.87558499987063,58.61656441717791
1733361164,10,,Aggregated,11.300000,2.700000,7,9,9,10,12,14,17,21,140,140,140,343,101,7,7.492279002982014,2.312120999704348,136.87558499987063,58.370262390670554
1733361165,10,,Aggregated,11.500000,2.800000,7,9,9,10,12,14,17,21,140,140,140,345,102,7,7.484899489925052,2.312120999704348,136.87558499987063,58.38260869565217
1733361166,10,,Aggregated,11.000000,3.000000,7,9,9,10,12,14,17,21,140,140,140,358,104,7,7.414470064317326,2.312120999704348,136.87558499987063,58.03631284916201
1733361167,10,,Aggregated,11.400000,2.900000,7,9,9,10,11,14,17,21,140,140,140,368,105,7,7.385471057130852,2.0390419995237608,136.87558499987063,57.72826086956522
