Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,257,257,5,5.03982661480877,1.729302999592619,12.887036000392982,0.0,0.8573646670933001,0.8573646670933001,5,6,6,6,7,9,10,11,13,13,13
POST,/petclinic/api/owners/1/pets,482,482,5,5.023599178442421,1.5232790010486497,17.645312000240665,0.0,1.6079757569609752,1.6079757569609752,5,6,6,6,7,9,10,12,18,18,18
POST,/petclinic/api/owners/1/pets/1/visits,256,4,9,8.32240238675297,2.7269179990980774,21.49284799997986,68.515625,0.8540286178049993,0.013344197153203114,9,9,10,10,12,13,17,18,21,21,21
PUT,/petclinic/api/owners/2,257,0,5,4.376107396952924,1.4492120008071652,14.010269998834701,135.0,0.8573646670933001,0.0,5,5,6,6,7,8,10,11,14,14,14
PUT,/petclinic/api/pets/2,225,0,5,4.358691297804601,1.264790998902754,14.61133799966774,121.0,0.7506110898676751,0.0,5,5,5,6,6,8,9,11,15,15,15
POST,/petclinic/api/pettypes,240,6,5,4.88647440420209,1.5938200012897141,11.640869999610004,33.725,0.8006518291921868,0.02001629572980467,5,5,6,6,7,8,9,10,12,12,12
PUT,/petclinic/api/pettypes/2,240,0,4,4.063094720898637,1.2088690000382485,9.508947001449997,32.0,0.8006518291921868,0.0,4,5,5,5,6,7,8,8,10,10,10
POST,/petclinic/api/specialties,218,3,5,4.880411467888943,1.64375900021696,12.499487998866243,41.940366972477065,0.7272587448495696,0.010008147864902336,5,5,6,6,7,8,9,9,12,12,12
PUT,/petclinic/api/specialties/2,218,0,4,4.240970417430025,1.2017879998893477,11.017089000233682,30.0,0.7272587448495696,0.0,4,5,5,5,6,7,8,10,11,11,11
POST,/petclinic/api/vets,266,6,5,5.777485270683476,1.74214800063055,136.87558499987063,103.24812030075188,0.8873891106880071,0.02001629572980467,5,6,6,6,7,9,11,14,140,140,140
PUT,/petclinic/api/vets/2,266,0,5,4.931703319549766,1.4794119997532107,26.033378000647645,112.0,0.8873891106880071,0.0,5,5,6,6,7,8,10,14,26,26,26
PUT,/petclinic/api/visits/2,256,0,2,3.0246488593519416,1.185649998660665,11.900878998858389,73.0,0.8540286178049993,0.0,2,3,4,4,5,7,9,10,12,12,12
,Aggregated,3181,758,5,4.939271459310483,1.185649998660665,136.87558499987063,58.742848160955674,10.611972786084776,2.52872536053199,5,6,6,6,8,9,11,12,21,140,140
