Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,2113,1010,3,3.347094428785704,0.8383839995076414,131.1593879981956,63.68480832938949,7.05054921720888,3.370115811349252,3,4,4,5,6,7,9,9,18,130,130
POST,/petclinic/api/owners/1/pets,4210,1013,18,19.617862342523097,1.1150950012961403,71.41862100252183,89.9852731591449,14.047710461168665,3.3801260563334576,18,23,27,30,39,45,51,54,66,71,71
POST,/petclinic/api/owners/1/pets/1/visits,2039,4,15,17.616287830836033,2.5036309998540673,61.78263099718606,70.32368808239333,6.803629840931807,0.013346993312274265,15,19,23,26,34,39,45,47,55,62,62
PUT,/petclinic/api/owners/2,2113,0,2,2.3107322863146327,0.8218190014304128,21.329253999283537,135.0,7.05054921720888,0.0,2,2,3,3,5,6,8,9,13,21,21
PUT,/petclinic/api/pets/2,2097,0,2,2.1949162861328633,0.7958220012369566,21.96296900001471,121.0,6.997161243959783,0.0,2,2,2,3,4,6,8,9,14,22,22
POST,/petclinic/api/pettypes,2068,6,2,2.9587519709740286,0.7707900003879331,30.75018800154794,36.112185686653774,6.9003955424457954,0.0200204899684114,2,3,4,4,5,7,8,9,13,31,31
PUT,/petclinic/api/pettypes/2,2068,0,2,2.57821272485914,0.7141249989217613,25.158694999845466,32.0,6.9003955424457954,0.0,2,3,3,4,5,6,8,9,16,25,25
POST,/petclinic/api/specialties,2028,3,2,3.003463819481349,0.8714309988135938,14.46296100039035,43.83037475345168,6.766925609323053,0.0100102449842057,2,3,4,4,5,6,8,9,14,14,14
PUT,/petclinic/api/specialties/2,2028,0,2,2.564520499973271,0.7562059981864877,12.917574000312015,30.0,6.766925609323053,0.0,2,3,3,4,5,6,7,8,10,13,13
POST,/petclinic/api/vets,2110,6,2,3.126939099537685,0.8713389979675412,37.42549599701306,106.17962085308056,7.040538972224675,0.0200204899684114,2,4,4,5,6,7,8,10,14,37,37
PUT,/petclinic/api/vets/2,2110,0,2,2.9265794654347013,0.7673979998799041,31.379480002215132,112.0,7.040538972224675,0.0,2,3,4,4,5,7,8,10,12,31,31
PUT,/petclinic/api/visits/2,2039,0,2,2.2702211755702817,0.7270290006999858,14.153408999845851,73.0,6.803629840931807,0.0,2,2,3,3,4,6,7,8,11,14,14
,Aggregated,27023,2042,3,6.483838174519522,0.7141249989217613,131.1593879981956,77.54786663212819,90.16895006939687,6.8136400859160124,3,4,6,8,19,28,39,44,56,70,130
