Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1733234389,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1733234390,1,,Aggregated,0.000000,0.000000,6,6,6,6,6,6,6,6,6,6,6,2,0,1.2866480010416126,3.421790501306532,1.2866480010416126,5.556933001571451,34.5
1733234391,2,,Aggregated,0.000000,0.000000,3,3,4,4,6,6,6,6,6,6,6,6,0,3,3.1656535005216333,1.2866480010416126,5.556933001571451,90.5
1733234392,3,,Aggregated,0.000000,0.000000,4,4,5,5,6,6,6,6,6,6,6,8,0,3,3.4575245003907185,1.2866480010416126,5.556933001571451,76.5
1733234393,4,,Aggregated,2.000000,0.000000,4,4,5,5,5,6,6,6,6,6,6,16,0,3,3.4281487502312302,1.2866480010416126,5.556933001571451,96.1875
1733234394,5,,Aggregated,2.666667,0.000000,4,4,5,5,6,6,6,6,6,6,6,20,0,4,3.7046523500976036,1.2866480010416126,6.2846569999237545,94.8
1733234395,6,,Aggregated,3.000000,0.000000,3,4,4,5,5,6,6,6,6,6,6,28,0,3,3.187739714316454,1.2549639995995676,6.2846569999237545,85.96428571428571
1733234396,7,,Aggregated,3.600000,0.000000,3,4,4,5,5,6,13,13,13,13,13,34,0,3,3.282596088223834,1.2549639995995676,13.187984000978759,80.97058823529412
1733234397,8,,Aggregated,4.333333,0.000000,2,3,4,4,5,6,13,13,13,13,13,50,0,2,2.9981636799129774,1.2549639995995676,13.187984000978759,83.3
1733234398,9,,Aggregated,4.571429,0.000000,2,3,4,4,5,6,6,13,13,13,13,57,0,2,3.001500789475374,1.2549639995995676,13.187984000978759,83.24561403508773
