Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,2159,0,3,3.578479977763592,1.2856680000368215,36.1668569998983,119.7674849467346,7.203398201489125,0.0,3,3,4,5,7,8,11,12,18,36,36
POST,/petclinic/api/owners/1/pets,4233,0,3,3.645599719113063,1.2876089999735996,49.83544999993228,118.51004016064257,14.123198048588913,0.0,3,4,5,5,7,8,11,13,20,50,50
POST,/petclinic/api/owners/1/pets/1/visits,2092,0,3,3.7319738116611334,1.3087410000025557,65.96389699996053,70.47657743785851,6.979855969205766,0.0,3,4,5,5,7,9,11,13,20,66,66
PUT,/petclinic/api/owners/2,2159,0,4,4.634328640574064,1.9047910000153934,36.0616050002136,0.0,7.203398201489125,0.0,4,5,6,6,8,10,14,17,27,36,36
PUT,/petclinic/api/pets/2,2074,0,3,3.901899194793077,1.4400820000446402,27.517731000102685,0.0,6.919799847099789,0.0,3,4,5,5,8,9,12,14,23,28,28
POST,/petclinic/api/pettypes,2066,0,3,3.4564454152994997,1.3038800000231276,20.921478999980536,34.783639883833494,6.893108237274911,0.0,3,3,4,5,6,8,10,12,15,21,21
PUT,/petclinic/api/pettypes/2,2066,0,2,3.263382114227025,1.1738379998860182,19.480607999980748,0.0,6.893108237274911,0.0,2,3,4,4,6,8,10,12,16,19,19
POST,/petclinic/api/specialties,2040,0,3,3.4989568936293054,1.2518969999746332,27.887498999916716,42.72843137254902,6.806360505344054,0.0,3,3,4,5,6,8,10,12,20,28,28
PUT,/petclinic/api/specialties/2,2040,0,3,3.462288731868438,1.2503760001436603,20.30463599999166,0.0,6.806360505344054,0.0,3,4,4,5,7,8,10,11,18,20,20
POST,/petclinic/api/vets,2075,0,3,4.6421447701220995,1.7550479999499657,325.06063699997867,106.47518072289157,6.923136298327899,0.0,3,5,6,6,8,10,12,13,26,330,330
PUT,/petclinic/api/vets/2,2075,0,3,4.323556348914851,1.7359480000322947,34.587092000037956,0.0,6.923136298327899,0.0,3,4,5,6,8,10,12,14,23,35,35
PUT,/petclinic/api/visits/2,2092,0,3,3.9748871983771195,1.4326250000067375,29.500976999997874,0.0,6.979855969205766,0.0,3,4,5,6,8,10,12,14,28,30,30
,Aggregated,27171,0,3,3.8300579351152315,1.1738379998860182,325.06063699997867,47.389974605277686,90.6547163189722,0.0,3,4,5,5,7,9,11,13,23,50,330
