Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1733239241,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1733239242,1,,Aggregated,0.000000,0.000000,4,4,4,4,4,4,4,4,4,4,4,2,2,1,2.1033764996900572,0.6664159991487395,3.540337000231375,0.0
1733239243,2,,Aggregated,0.000000,0.000000,2,2,2,2,4,4,4,4,4,4,4,6,6,1,1.5773946670378791,0.6103850009822054,3.540337000231375,0.0
1733239244,3,,Aggregated,2.000000,2.000000,1,2,2,2,4,4,4,4,4,4,4,10,10,1,1.352669500556658,0.6103850009822054,3.540337000231375,0.0
1733239245,4,,Aggregated,2.000000,2.000000,2,2,3,3,4,11,11,11,11,11,11,14,14,1,2.2544555717364085,0.6103850009822054,11.368482999387197,0.0
1733239246,5,,Aggregated,2.666667,2.666667,1,2,2,3,3,4,11,11,11,11,11,27,27,1,1.764370925970811,0.5911680000281194,11.368482999387197,0.0
1733239247,6,,Aggregated,3.500000,3.500000,1,1,2,2,3,4,11,11,11,11,11,34,34,1,1.558143705872627,0.5911680000281194,11.368482999387197,0.0
1733239248,7,,Aggregated,3.500000,3.500000,1,1,2,2,3,4,11,11,11,11,11,40,40,1,1.446742624966646,0.5911680000281194,11.368482999387197,0.0
1733239249,8,,Aggregated,5.333333,5.333333,1,1,1,2,3,3,4,11,11,11,11,55,55,1,1.2966417454167227,0.5911680000281194,11.368482999387197,0.0
1733239250,9,,Aggregated,5.714286,5.714286,1,1,1,1,2,3,4,11,11,11,11,62,62,1,1.240938241960154,0.5911680000281194,11.368482999387197,0.0
1733239251,10,,Aggregated,5.875000,5.875000,1,1,1,1,2,3,4,11,11,11,11,73,73,1,1.1688775480065052,0.5541690006793942,11.368482999387197,0.0
1733239252,11,,Aggregated,6.555556,6.555556,1,1,1,1,2,3,4,11,11,11,11,87,87,1,1.1293984253229452,0.5418000000645407,11.368482999387197,0.0
1733239253,12,,Aggregated,6.800000,6.800000,1,1,1,1,2,3,3,4,11,11,11,101,101,1,1.077496178251101,0.5418000000645407,11.368482999387197,0.0
1733239254,13,,Aggregated,8.000000,8.000000,1,1,1,1,2,3,3,4,11,11,11,115,115,1,1.0363863739495054,0.5418000000645407,11.368482999387197,0.0
1733239255,14,,Aggregated,9.300000,9.300000,1,1,1,1,1,2,3,4,11,11,11,133,133,1,0.9950710827569194,0.5418000000645407,11.368482999387197,0.0
1733239256,15,,Aggregated,10.100000,10.100000,1,1,1,1,1,2,3,4,11,11,11,153,153,1,0.9616303791785065,0.5418000000645407,11.368482999387197,0.0
1733239257,16,,Aggregated,11.200000,11.200000,1,1,1,1,1,2,3,4,11,11,11,175,175,1,0.9386569600610528,0.5418000000645407,11.368482999387197,0.0
