Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,1676,1010,3,3.682210866949073,0.8385210021515377,33.08730099888635,48.47971360381862,5.591558997276641,3.369614908860028,3,4,5,5,6,7,9,10,33,33,33
POST,/petclinic/api/owners/1/pets,3309,1013,16,18.220394149894524,1.2195929994049948,134.32634999844595,82.23511634935026,11.039659141997854,3.379623666015058,16,22,27,30,38,43,48,51,57,130,130
POST,/petclinic/api/owners/1/pets/1/visits,1611,4,14,16.44323687772009,2.6945770005113445,52.8770370001439,70.14400993171942,5.374702592250995,0.013345009540039714,14,18,22,25,31,36,40,42,49,53,53
PUT,/petclinic/api/owners/2,1676,0,2,2.5403761283173902,0.8178690004569944,29.371280001214473,135.0,5.591558997276641,0.0,2,2,3,4,5,6,8,9,13,29,29
PUT,/petclinic/api/pets/2,1633,0,2,2.475780228443945,0.7526519984821789,16.757409001002088,121.0,5.448100144721214,0.0,2,2,3,4,5,6,8,9,13,17,17
POST,/petclinic/api/pettypes,1716,6,3,3.3879715127787913,0.8766020000621211,34.922478000225965,35.23951048951049,5.725009092677038,0.020017514310059572,3,4,4,5,6,7,8,9,23,35,35
PUT,/petclinic/api/pettypes/2,1716,0,3,2.944134323418742,0.7879429977037944,34.486253000068245,32.0,5.725009092677038,0.0,3,3,4,4,5,6,7,8,30,34,34
POST,/petclinic/api/specialties,1618,3,3,3.3222759406781903,0.8083799984888174,13.08811200215132,43.2398022249691,5.398056358946064,0.010008757155029786,3,4,4,5,6,7,8,9,13,13,13
PUT,/petclinic/api/specialties/2,1618,0,3,2.873984153255902,0.7639819996256847,10.668318001989974,30.0,5.398056358946064,0.0,3,3,4,4,5,6,8,9,11,11,11
POST,/petclinic/api/vets,1571,6,3,3.415170544892287,0.9077590002561919,34.726345002127346,105.89815404201146,5.241252496850598,0.020017514310059572,3,4,4,5,6,7,8,9,14,35,35
PUT,/petclinic/api/vets/2,1571,0,3,3.2416393221484356,0.8335029997397214,25.49087899751612,112.0,5.241252496850598,0.0,3,4,4,5,6,7,9,10,14,25,25
PUT,/petclinic/api/visits/2,1611,0,2,2.497453046552437,0.7469849988410715,30.77888599727885,73.0,5.374702592250995,0.0,2,3,3,4,5,6,8,9,16,31,31
,Aggregated,21326,2042,3,6.406547471403024,0.7469849988410715,134.32634999844595,74.27689205664447,71.14891836272174,6.812627370190275,3,5,6,7,17,27,37,42,53,57,130
