Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,551,551,5,4.55378100180442,1.2065159990015673,15.527097000813228,0.0,1.8381282188985963,1.8381282188985963,5,5,6,6,7,8,9,10,16,16,16
POST,/petclinic/api/owners/1/pets,1161,1013,5,6.280118615857937,1.1737379991245689,43.97601900018344,15.101636520241172,3.873079604612106,3.3793536946357134,5,6,6,7,11,23,25,26,39,44,44
POST,/petclinic/api/owners/1/pets/1/visits,634,4,10,10.524925985824574,2.637723000589176,134.7266339998896,69.4006309148265,2.1150150467907625,0.013343943512875472,10,12,14,15,17,19,20,21,130,130,130
PUT,/petclinic/api/owners/2,551,0,4,3.7420176878811473,1.094899998861365,12.825968000470311,135.0,1.8381282188985963,0.0,4,4,5,5,6,7,8,10,13,13,13
PUT,/petclinic/api/pets/2,610,0,4,3.789350426220645,0.9136700009548804,11.682303998895804,121.0,2.0349513857135095,0.0,4,4,5,5,6,7,9,10,12,12,12
POST,/petclinic/api/pettypes,617,6,4,4.164683124812834,1.1141350005345885,12.414122000336647,34.50405186385738,2.0583032868610416,0.02001591526931321,4,5,5,5,6,7,8,9,12,12,12
PUT,/petclinic/api/pettypes/2,617,0,4,3.5672575266929383,0.8727419990464114,10.524541001359466,32.0,2.0583032868610416,0.0,4,4,4,5,5,6,8,8,11,11,11
POST,/petclinic/api/specialties,606,3,4,4.225571854755736,1.053108000633074,11.646635999568389,42.618811881188115,2.021607442200634,0.010007957634656605,4,5,5,5,6,7,9,10,12,12,12
PUT,/petclinic/api/specialties/2,606,0,4,3.6606424108576783,0.8563899991713697,28.884686000310467,30.0,2.021607442200634,0.0,4,4,5,5,6,6,8,9,29,29,29
POST,/petclinic/api/vets,568,6,5,4.563778082747761,1.4035320000402862,14.146964000246953,104.71126760563381,1.894839978828317,0.02001591526931321,5,5,5,6,7,8,10,11,14,14,14
PUT,/petclinic/api/vets/2,568,0,4,4.3294536302498825,1.129238999055815,15.657800000553834,112.0,1.894839978828317,0.0,4,5,5,6,7,8,10,12,16,16,16
PUT,/petclinic/api/visits/2,634,0,3,3.00818390217842,0.9400010003446369,19.561640998290386,73.0,2.1150150467907625,0.0,3,4,4,4,5,7,8,9,20,20,20
,Aggregated,7723,1583,4,4.836813033787356,0.8563899991713697,134.7266339998896,60.098666321377706,25.763818937484317,5.280865645220468,4,5,5,6,8,11,17,21,28,130,130
