Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,2055,0,2,3.029024155740088,0.8167870000761468,32.06869199857465,121.47542579075426,6.857811163128346,0.0,2,3,4,4,5,6,8,9,12,32,32
POST,/petclinic/api/owners/1/pets,4145,0,19,21.301300789151405,2.699910999581334,70.26118400062842,118.23715319662243,13.832422029764961,0.0,19,24,28,31,38,44,50,52,63,70,70
POST,/petclinic/api/owners/1/pets/1/visits,2096,0,16,17.9594249517888,2.575684999101213,60.10952500037092,70.47757633587786,6.994633672952318,0.0,16,20,23,26,34,40,45,47,53,60,60
PUT,/petclinic/api/owners/2,2055,0,2,2.1820412258095834,0.8198890009225579,18.731402000412345,135.0,6.857811163128346,0.0,2,2,2,3,4,5,7,8,11,19,19
PUT,/petclinic/api/pets/2,2090,0,2,2.0137376693576536,0.7207800008472987,11.28207600049791,121.0,6.974610866636615,0.0,2,2,2,3,4,5,6,7,10,11,11
POST,/petclinic/api/pettypes,2057,0,2,2.9137281715964574,0.8494350004184525,18.184086000474053,35.470588235294116,6.864485431900247,0.0,2,3,4,4,5,6,8,9,13,18,18
PUT,/petclinic/api/pettypes/2,2057,0,2,2.4859056480250805,0.7334879992413335,26.75923700007843,32.0,6.864485431900247,0.0,2,3,3,4,5,5,7,8,10,27,27
POST,/petclinic/api/specialties,2095,0,2,2.9445063112205188,0.7884530004957924,21.53908199943544,43.47589498806683,6.991296538566368,0.0,2,3,4,4,5,6,8,9,16,22,22
PUT,/petclinic/api/specialties/2,2095,0,2,2.534541286837417,0.7260920010594418,34.714176999841584,30.0,6.991296538566368,0.0,2,3,3,4,5,6,7,8,12,35,35
POST,/petclinic/api/vets,2038,0,2,3.0176119636866146,0.8287650016427506,133.92650700006925,106.46565260058881,6.8010798785671875,0.0,2,3,4,4,5,6,8,9,15,130,130
PUT,/petclinic/api/vets/2,2037,0,2,2.7492076117028814,0.8442199996352429,16.557041999476496,112.0,6.797742744181237,0.0,2,3,4,4,5,6,8,9,15,17,17
PUT,/petclinic/api/visits/2,2096,0,2,2.207559106845985,0.7427430009556701,17.30049700017844,73.0,6.994633672952318,0.0,2,2,3,3,4,5,7,8,14,17,17
,Aggregated,26916,0,3,6.680674023550902,0.7207800008472987,133.92650700006925,85.77087977411205,89.82230913224457,0.0,3,4,6,10,19,28,38,44,54,64,130
