Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,2077,0,5,5.121113762103973,1.3312529990798794,21.759055998700205,120.0,6.929887715768437,0.0,5,6,6,7,8,10,12,13,18,22,22
POST,/petclinic/api/owners/1/pets,4122,0,5,5.191216586110098,1.261071000044467,31.10635000120965,118.5038816108685,13.75300778256981,0.0,5,6,7,7,8,10,12,13,18,31,31
POST,/petclinic/api/owners/1/pets/1/visits,2123,0,5,5.308682941067999,1.441880998754641,41.59520699977293,70.48422044276967,7.08336621115859,0.0,5,6,7,7,9,10,12,14,19,42,42
PUT,/petclinic/api/owners/2,2077,0,6,6.298162012962642,1.8922110029961914,28.65191500313813,0.0,6.929887715768437,0.0,6,7,8,8,10,12,13,15,24,29,29
PUT,/petclinic/api/pets/2,2045,0,5,5.633654559412824,1.4637519998359494,21.305807000317145,0.0,6.823120066801374,0.0,5,6,7,8,9,11,13,14,21,21,21
POST,/petclinic/api/pettypes,2110,0,5,5.088700572019377,1.1736119995475747,34.69392099941615,35.48388625592417,7.039991853765721,0.0,5,5,6,7,8,10,12,14,29,35,35
PUT,/petclinic/api/pettypes/2,2110,0,4,4.68879089384465,1.1410110018914565,32.8252369981783,0.0,7.039991853765721,0.0,4,5,6,7,8,9,11,12,19,33,33
POST,/petclinic/api/specialties,2107,0,5,5.074735179379577,1.2579169997479767,32.680151001841296,43.478879924062646,7.029982386675059,0.0,5,6,6,7,8,10,12,13,18,33,33
PUT,/petclinic/api/specialties/2,2107,0,5,5.026021582791437,1.2744439991365653,35.21393399933004,0.0,7.029982386675059,0.0,5,6,6,7,8,10,12,14,25,35,35
POST,/petclinic/api/vets,2050,0,6,6.514348328745677,1.9516549982654396,305.95473300127196,106.46878048780488,6.8398025119524775,0.0,6,7,8,8,10,11,14,15,21,310,310
PUT,/petclinic/api/vets/2,2050,0,6,6.020580408826723,1.7962650017580017,30.97792600237881,0.0,6.8398025119524775,0.0,6,7,7,8,10,11,13,15,21,31,31
PUT,/petclinic/api/visits/2,2123,0,5,5.667837264285416,1.4848560022073798,28.41409499887959,0.0,7.08336621115859,0.0,5,6,7,8,9,11,13,14,23,28,28
,Aggregated,27101,0,5,5.444426844973047,1.1410110018914565,305.95473300127196,46.938969041732776,90.42218920801176,0.0,5,6,7,7,9,11,13,14,21,39,310
