Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,592,0,6,6.20097554391304,1.629114000024856,207.08111800013285,120.0,1.9748405774215148,0.0,6,7,7,7,9,10,13,15,210,210,210
POST,/petclinic/api/owners/1/pets,1174,0,6,5.852863086884533,1.5679829998589412,32.04987499975687,118.50425894378195,3.9163223613055043,0.0,6,7,7,7,9,10,12,14,17,32,32
POST,/petclinic/api/owners/1/pets/1/visits,599,0,6,5.884482649409273,1.9626500002232206,19.812994999938383,69.8330550918197,1.9981917328977827,0.0,6,7,7,7,8,10,12,13,20,20,20
PUT,/petclinic/api/owners/2,592,0,8,8.17721231925515,2.27701599987995,82.95630700013135,0.0,1.9748405774215148,0.0,8,9,10,11,13,16,19,23,83,83,83
PUT,/petclinic/api/pets/2,582,0,6,6.378400285221216,1.8458019999343378,54.38869399995383,0.0,1.9414817838839893,0.0,6,7,8,8,9,11,14,17,54,54,54
POST,/petclinic/api/pettypes,623,0,6,5.546180109151471,1.7772999999579042,14.648288999978831,34.845906902086675,2.078252837387844,0.0,6,6,7,7,8,9,11,12,15,15,15
PUT,/petclinic/api/pettypes/2,623,0,5,5.144603054577747,1.3082290001875663,17.323036000107095,0.0,2.078252837387844,0.0,5,6,7,7,8,9,11,12,17,17,17
POST,/petclinic/api/specialties,576,0,6,5.501731585061817,1.8463989999872865,34.527778000210674,42.822916666666664,1.9214665077614739,0.0,6,6,7,7,8,9,11,12,35,35,35
PUT,/petclinic/api/specialties/2,576,0,5,5.488746432292481,1.4794199996686075,17.542725000112114,0.0,1.9214665077614739,0.0,5,6,7,7,9,10,12,15,18,18,18
POST,/petclinic/api/vets,628,0,8,7.261158520705182,2.409706000435108,61.0567980002088,105.84713375796179,2.094932234156607,0.0,8,8,9,9,11,13,15,16,61,61,61
PUT,/petclinic/api/vets/2,628,0,7,6.509340183127649,2.0833920002587547,24.85860600017986,0.0,2.094932234156607,0.0,7,8,8,9,11,12,16,17,25,25,25
PUT,/petclinic/api/visits/2,599,0,7,6.651839347253528,1.7635900003369898,33.28601200018966,0.0,1.9981917328977827,0.0,7,7,8,9,11,12,17,22,33,33,33
,Aggregated,7792,0,6,6.191398967659642,1.3082290001875663,207.08111800013285,46.822510266940455,25.993171924439938,0.0,6,7,8,8,9,11,14,16,32,210,210
