Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1733230785,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1733230786,1,,Aggregated,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,2,0,6.276860000070883,61.25006750016837,6.276860000070883,116.22327500026586,70.5
1733230787,2,,Aggregated,0.000000,0.000000,11,11,13,13,120,120,120,120,120,120,120,6,0,6,25.60189683329857,3.341954999996233,116.22327500026586,86.5
1733230788,3,,Aggregated,0.000000,0.000000,7,11,13,13,120,120,120,120,120,120,120,8,0,6,20.49570412509638,3.341954999996233,116.22327500026586,73.5
1733230789,4,,Aggregated,2.000000,0.000000,6,8,8,11,13,120,120,120,120,120,120,14,0,6,14.191574142842,3.341954999996233,116.22327500026586,66.92857142857143
1733230790,5,,Aggregated,2.666667,0.000000,7,9,11,11,17,120,120,120,120,120,120,20,0,7,12.824472700049228,3.341954999996233,116.22327500026586,68.15
1733230791,6,,Aggregated,2.500000,0.000000,6,8,10,11,13,17,120,120,120,120,120,31,0,6,10.54447338708175,3.341954999996233,116.22327500026586,74.87096774193549
1733230792,7,,Aggregated,3.200000,0.000000,6,7,9,11,13,17,120,120,120,120,120,38,0,6,9.833279605261755,3.341954999996233,116.22327500026586,74.1842105263158
1733230793,8,,Aggregated,4.000000,0.000000,5,7,8,9,13,14,120,120,120,120,120,48,0,5,8.730971916653138,3.341954999996233,116.22327500026586,76.9375
1733230794,9,,Aggregated,4.714286,0.000000,5,7,7,8,11,14,17,120,120,120,120,58,0,5,7.996819189649049,3.0043830001886818,116.22327500026586,74.6896551724138
1733230795,10,,Aggregated,5.375000,0.000000,5,6,7,7,11,14,17,120,120,120,120,73,0,5,7.492776109594995,3.0043830001886818,116.22327500026586,78.01369863013699
1733230796,11,,Aggregated,5.777778,0.000000,5,6,7,8,11,14,17,120,120,120,120,89,0,5,7.239867168556905,2.912343000389228,116.22327500026586,84.10112359550561
1733230797,12,,Aggregated,6.000000,0.000000,5,6,7,7,11,14,17,120,120,120,120,96,0,5,7.001166885421147,2.912343000389228,116.22327500026586,82.09375
1733230798,13,,Aggregated,7.700000,0.000000,5,6,7,7,10,13,15,17,120,120,120,118,0,4,6.521779720345475,2.2066999999879044,116.22327500026586,82.52542372881356
1733230799,14,,Aggregated,9.100000,0.000000,5,6,7,7,10,13,15,17,120,120,120,134,0,5,6.391022313443921,2.2066999999879044,116.22327500026586,83.61940298507463
1733230800,15,,Aggregated,9.600000,0.000000,4,6,6,7,10,13,15,17,120,120,120,149,0,4,6.103824080537073,2.2066999999879044,116.22327500026586,82.35570469798658
1733230801,16,,Aggregated,11.000000,0.000000,4,5,6,7,10,12,14,17,120,120,120,167,0,4,5.900425718569031,2.2066999999879044,116.22327500026586,83.40718562874251
1733230802,17,,Aggregated,12.000000,0.000000,4,5,6,7,9,11,14,17,120,120,120,184,0,4,5.760036706533356,2.2066999999879044,116.22327500026586,84.28804347826087
1733230803,18,,Aggregated,13.500000,0.000000,4,5,6,6,8,11,14,15,120,120,120,206,0,4,5.5416635728116725,2.2066999999879044,116.22327500026586,84.60679611650485
1733230804,19,,Aggregated,14.000000,0.000000,4,5,6,6,8,11,14,15,120,120,120,235,0,4,5.322665923383883,2.2066999999879044,116.22327500026586,85.94468085106384
1733230805,20,,Aggregated,14.400000,0.000000,4,5,6,6,8,10,14,15,120,120,120,247,0,4,5.267917607278306,2.2066999999879044,116.22327500026586,85.67611336032388
1733230806,21,,Aggregated,16.100000,0.000000,4,5,6,6,7,10,13,15,120,120,120,275,0,4,5.139312734546283,2.2048189994166023,116.22327500026586,86.93454545454546
1733230807,22,,Aggregated,17.900000,0.000000,4,5,5,6,7,10,13,14,120,120,120,303,0,4,4.962878594056693,2.2048189994166023,116.22327500026586,87.82838283828383
1733230808,23,,Aggregated,17.500000,0.000000,4,5,5,6,7,10,13,15,120,120,120,326,0,4,4.906382865028941,2.1459720001075766,116.22327500026586,87.9478527607362
1733230809,24,,Aggregated,18.600000,0.000000,4,5,5,6,7,10,13,15,120,120,120,359,0,4,4.745793161563392,2.044052999735868,116.22327500026586,86.91643454038997
1733230810,25,,Aggregated,20.300000,0.000000,4,5,5,6,7,10,13,16,120,120,120,383,0,4,4.724498851178028,2.044052999735868,116.22327500026586,87.36814621409921
1733230811,26,,Aggregated,21.200000,0.000000,4,4,5,6,7,10,13,15,120,120,120,417,0,4,4.6223324940106165,2.0020009997097077,116.22327500026586,88.21342925659472
1733230812,27,,Aggregated,22.900000,0.000000,3,4,5,5,7,9,13,15,120,120,120,449,0,3,4.5156512049041595,1.8432720007695025,116.22327500026586,87.56347438752783
1733230813,28,,Aggregated,23.200000,0.000000,3,4,5,5,7,9,13,15,120,120,120,487,0,3,4.453507755645472,1.6624700001557358,116.22327500026586,87.19917864476386
1733230814,29,,Aggregated,25.000000,0.000000,3,4,5,5,7,8,13,14,120,120,120,515,0,3,4.408818912612968,1.6624700001557358,116.22327500026586,86.05631067961166
1733230815,30,,Aggregated,27.000000,0.000000,3,4,5,5,7,8,13,14,120,120,120,543,0,3,4.329635535900765,1.6624700001557358,116.22327500026586,86.48434622467772
1733230816,31,,Aggregated,28.100000,0.000000,3,4,5,5,6,8,12,14,120,120,120,588,0,3,4.2171507737952645,1.6624700001557358,116.22327500026586,86.27891156462584
1733230817,32,,Aggregated,28.300000,0.000000,3,4,5,5,6,8,12,14,120,120,120,615,0,3,4.146281292668117,1.5160060002017417,116.22327500026586,85.9219512195122
1733230818,33,,Aggregated,29.800000,0.000000,3,4,5,5,6,8,11,14,120,120,120,657,0,3,4.076887467268296,1.5160060002017417,116.22327500026586,85.23592085235921
1733230819,34,,Aggregated,31.600000,0.000000,3,4,5,5,6,8,11,14,120,120,120,699,0,3,4.007473324741185,1.5160060002017417,116.22327500026586,85.65951359084406
1733230820,35,,Aggregated,31.600000,0.000000,3,4,4,5,6,7,11,13,120,120,120,733,0,3,3.954581489760618,1.5160060002017417,116.22327500026586,86.20054570259208
1733230821,36,,Aggregated,32.900000,0.000000,3,4,4,5,6,7,11,13,120,120,120,772,0,3,3.887960724084784,1.5160060002017417,116.22327500026586,86.12953367875647
1733230822,37,,Aggregated,33.800000,0.000000,3,4,4,5,6,7,11,13,120,120,120,820,0,3,3.814972276823915,1.5160060002017417,116.22327500026586,86.30975609756098
1733230823,38,,Aggregated,35.300000,0.000000,3,4,4,5,6,7,11,13,120,120,120,857,0,3,3.793888402561015,1.5160060002017417,116.22327500026586,86.01400233372229
1733230824,39,,Aggregated,36.000000,0.000000,3,4,4,5,6,7,11,13,120,120,120,909,0,3,3.7362240736981227,1.5160060002017417,116.22327500026586,86.47524752475248
1733230825,40,,Aggregated,37.200000,0.000000,3,4,4,5,6,7,11,13,120,120,120,944,0,3,3.6819313961827747,1.413869000316481,116.22327500026586,86.32415254237289
1733230826,41,,Aggregated,37.500000,0.000000,3,4,4,5,6,7,11,13,120,120,120,986,0,3,3.6440979198780434,1.413869000316481,116.22327500026586,86.49797160243408
1733230827,42,,Aggregated,39.400000,0.000000,3,3,4,4,6,7,10,13,18,120,120,1045,0,3,3.5873847291876215,1.3006939998376765,116.22327500026586,86.46028708133971
1733230828,43,,Aggregated,40.200000,0.000000,3,3,4,4,6,7,10,13,18,120,120,1097,0,3,3.557385281678393,1.3006939998376765,116.22327500026586,86.62260711030082
1733230829,44,,Aggregated,40.200000,0.000000,3,3,4,4,6,7,10,13,18,120,120,1147,0,3,3.5366182484766635,1.3006939998376765,116.22327500026586,86.7637314734089
1733230830,45,,Aggregated,43.000000,0.000000,3,3,4,4,6,7,10,12,18,120,120,1212,0,3,3.468108529710758,1.3006939998376765,116.22327500026586,87.29620462046205
1733230831,46,,Aggregated,44.300000,0.000000,3,3,4,4,6,7,10,12,18,120,120,1252,0,3,3.456122535151491,1.3006939998376765,116.22327500026586,87.47603833865814
1733230832,47,,Aggregated,45.700000,0.000000,3,3,4,4,6,7,10,12,18,120,120,1308,0,3,3.4105185282939967,1.3006939998376765,116.22327500026586,87.86162079510703
1733230833,48,,Aggregated,47.400000,0.000000,3,3,4,4,5,7,10,12,18,120,120,1365,0,3,3.373270613926815,1.3006939998376765,116.22327500026586,88.06080586080586
1733230834,49,,Aggregated,48.100000,0.000000,3,3,4,4,5,7,9,11,18,120,120,1427,0,3,3.3394462901243585,1.3006939998376765,116.22327500026586,88.46671338472319
1733230835,50,,Aggregated,48.800000,0.000000,3,3,4,4,5,7,9,11,18,120,120,1470,0,3,3.3147839938823886,1.3006939998376765,116.22327500026586,88.08367346938776
1733230836,51,,Aggregated,50.900000,0.000000,3,3,4,4,5,6,9,11,18,120,120,1542,0,3,3.271782369656896,1.3006939998376765,116.22327500026586,87.92153047989623
1733230837,52,,Aggregated,51.500000,0.000000,3,3,4,4,5,6,9,11,18,120,120,1587,0,3,3.2606990976736494,1.3006939998376765,116.22327500026586,87.92186515437933
1733230838,53,,Aggregated,52.000000,0.000000,3,3,4,4,5,6,9,11,18,120,120,1648,0,3,3.2521416201515847,1.3006939998376765,116.22327500026586,88.05521844660194
1733230839,54,,Aggregated,55.300000,0.000000,3,3,4,4,5,6,9,11,18,120,120,1708,0,3,3.2277138237772887,1.3006939998376765,116.22327500026586,87.92330210772833
1733230840,55,,Aggregated,54.400000,0.000000,3,3,4,4,5,6,9,11,18,120,120,1768,0,3,3.211213200234251,1.3006939998376765,116.22327500026586,87.94004524886878
1733230841,56,,Aggregated,55.000000,0.000000,3,3,4,4,5,6,8,11,18,120,120,1829,0,3,3.1859315287119934,1.1890369996763184,116.22327500026586,87.65336249316566
1733230842,57,,Aggregated,55.700000,0.000000,3,3,4,4,5,6,8,11,18,120,120,1883,0,3,3.163954407866009,1.1890369996763184,116.22327500026586,87.76792352628784
1733230843,58,,Aggregated,55.300000,0.000000,3,3,4,4,5,6,8,11,18,120,120,1961,0,3,3.1467281948061823,1.1890369996763184,116.22327500026586,87.76389597144315
1733230844,59,,Aggregated,57.300000,0.000000,2,3,4,4,5,6,8,11,18,120,120,2013,0,2,3.131378829617114,1.1890369996763184,116.22327500026586,87.81718827620467
1733230845,60,,Aggregated,57.000000,0.000000,2,3,4,4,5,6,8,11,18,120,120,2089,0,2,3.1186036175278082,1.1890369996763184,116.22327500026586,87.88989947343227
1733230846,61,,Aggregated,58.900000,0.000000,2,3,4,4,5,6,8,10,18,120,120,2147,0,2,3.0987880526387137,1.1890369996763184,116.22327500026586,87.43176525384257
1733230847,62,,Aggregated,59.300000,0.000000,2,3,4,4,5,6,8,11,18,120,120,2211,0,2,3.107961189062833,1.1890369996763184,116.22327500026586,87.68747173224786
1733230848,63,,Aggregated,62.300000,0.000000,2,3,4,4,5,6,8,11,18,120,120,2284,0,2,3.0845676015841397,1.1890369996763184,116.22327500026586,87.50437828371278
1733230849,64,,Aggregated,59.900000,0.000000,2,3,4,4,5,6,8,11,18,120,120,2362,0,2,3.087601115588503,1.1890369996763184,116.22327500026586,87.47967823878069
1733230850,65,,Aggregated,62.200000,0.000000,2,3,4,4,5,6,8,10,18,120,120,2428,0,2,3.072127172578804,1.1890369996763184,116.22327500026586,87.49546952224053
1733230851,66,,Aggregated,63.200000,0.000000,2,3,4,4,5,6,8,11,18,120,120,2503,0,2,3.06557969837242,1.1890369996763184,116.22327500026586,87.00878945265681
1733230852,67,,Aggregated,65.100000,0.000000,2,3,4,4,5,7,8,11,18,120,120,2578,0,2,3.065040449195106,1.1890369996763184,116.22327500026586,87.10434445306439
1733230853,68,,Aggregated,66.300000,0.000000,2,3,4,4,5,7,8,11,18,120,120,2653,0,2,3.057065849235021,1.1890369996763184,116.22327500026586,86.77836411609499
1733230854,69,,Aggregated,67.400000,0.000000,2,3,4,4,5,7,8,11,18,120,120,2724,0,2,3.056200918508934,1.1890369996763184,116.22327500026586,86.7169603524229
1733230855,70,,Aggregated,69.500000,0.000000,2,3,4,4,5,7,9,11,18,120,120,2799,0,2,3.0441979610653767,1.1890369996763184,116.22327500026586,86.46838156484459
1733230856,71,,Aggregated,69.200000,0.000000,2,3,4,4,5,7,9,11,18,120,120,2886,0,2,3.030682934865114,1.0716729993873741,116.22327500026586,86.45114345114345
1733230857,72,,Aggregated,72.100000,0.000000,2,3,4,4,5,7,9,11,18,120,120,2956,0,2,3.022451846082449,1.0716729993873741,116.22327500026586,86.26420838971583
1733230858,73,,Aggregated,70.900000,0.000000,2,3,4,4,5,7,9,11,17,120,120,3044,0,2,3.0126412887690504,1.0716729993873741,116.22327500026586,86.00394218134034
1733230859,74,,Aggregated,74.100000,0.000000,2,3,4,4,5,7,9,11,17,120,120,3129,0,2,3.0119933780795165,1.0716729993873741,116.22327500026586,85.77948226270374
1733230860,75,,Aggregated,75.400000,0.000000,2,3,4,4,5,7,9,11,17,120,120,3189,0,2,3.013552730326983,1.0716729993873741,116.22327500026586,85.84289746001882
1733230861,76,,Aggregated,76.400000,0.000000,2,3,4,4,5,7,10,11,17,120,120,3283,0,2,3.0322342059144836,1.0716729993873741,116.22327500026586,85.97045385318306
1733230862,77,,Aggregated,76.300000,0.000000,2,3,4,4,5,7,9,11,17,120,120,3379,0,2,3.017965166918455,1.0716729993873741,116.22327500026586,86.15211601065404
1733230863,78,,Aggregated,76.600000,0.000000,2,3,4,4,5,7,10,11,17,120,120,3458,0,2,3.0193558079872806,1.0716729993873741,116.22327500026586,86.01503759398496
1733230864,79,,Aggregated,78.300000,0.000000,2,3,4,4,5,7,10,11,17,120,120,3534,0,2,3.022111881159913,1.0716729993873741,116.22327500026586,85.7623089983022
1733230865,80,,Aggregated,80.700000,0.000000,2,3,4,4,5,7,10,11,17,120,120,3621,0,2,3.022231794537901,1.0716729993873741,116.22327500026586,85.73073736536868
1733230866,81,,Aggregated,80.400000,0.000000,2,3,4,4,6,7,10,11,17,120,120,3720,0,2,3.0161974586088682,0.9780390000742045,116.22327500026586,85.86344086021505
