Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1733233224,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1733233225,1,,Aggregated,0.000000,0.000000,6,6,6,6,6,6,6,6,6,6,6,2,0,2,3.952764500354533,1.6657290016155457,6.2397999990935205,108.0
1733233226,2,,Aggregated,0.000000,0.000000,3,3,5,5,6,6,6,6,6,6,6,6,0,3,3.3942721671943823,1.6657290016155457,6.2397999990935205,83.0
1733233227,3,,Aggregated,0.000000,0.000000,3,3,5,5,6,6,6,6,6,6,6,8,0,3,3.171582125560235,1.6657290016155457,6.2397999990935205,70.25
1733233228,4,,Aggregated,2.000000,0.000000,3,3,5,5,5,6,6,6,6,6,6,15,0,3,2.950645466989954,1.4773719994991552,6.2397999990935205,85.93333333333334
1733233229,5,,Aggregated,2.666667,0.000000,3,4,5,5,5,6,8,8,8,8,8,23,0,3,3.0962604783860077,1.2863739993917989,7.639203000508132,91.30434782608695
1733233230,6,,Aggregated,2.666667,0.000000,2,3,4,5,5,6,8,8,8,8,8,27,0,2,2.872254740833779,1.026036999974167,7.639203000508132,85.55555555555556
1733233231,7,,Aggregated,3.750000,0.000000,2,3,4,5,6,8,10,10,10,10,10,33,0,2,3.1136172727918057,1.026036999974167,10.439679001137847,88.66666666666667
1733233232,8,,Aggregated,3.800000,0.000000,2,3,4,4,5,6,10,10,10,10,10,46,0,2,2.84375597837662,1.026036999974167,10.439679001137847,85.91304347826087
1733233233,9,,Aggregated,4.714286,0.000000,2,3,4,4,6,7,8,10,10,10,10,60,0,2,2.857287449963527,1.026036999974167,10.439679001137847,81.8
1733233234,10,,Aggregated,5.750000,0.000000,2,3,4,4,5,7,8,10,10,10,10,67,0,2,2.8087083880306105,1.026036999974167,10.439679001137847,85.85074626865672
1733233235,11,,Aggregated,5.750000,0.000000,2,3,4,4,5,6,8,10,10,10,10,81,0,2,2.7536727283864977,1.026036999974167,10.439679001137847,82.38271604938272
1733233236,12,,Aggregated,6.500000,0.000000,2,3,4,4,5,6,8,10,10,10,10,98,0,2,2.667451601990585,1.026036999974167,10.439679001137847,82.40816326530613
1733233237,13,,Aggregated,7.900000,0.000000,2,2,3,4,5,6,7,8,10,10,10,115,0,2,2.519012660780825,1.026036999974167,10.439679001137847,81.14782608695653
1733233238,14,,Aggregated,7.900000,0.000000,2,2,3,4,5,6,7,8,10,10,10,125,0,2,2.480150471936213,1.026036999974167,10.439679001137847,81.656
1733233239,15,,Aggregated,10.300000,0.000000,2,2,3,4,5,6,8,10,13,13,13,145,0,2,2.591846068891504,1.026036999974167,13.327829999980167,83.17241379310344
1733233240,16,,Aggregated,11.000000,0.000000,2,2,3,4,5,6,7,10,13,13,13,162,0,2,2.5284010061237314,0.9884310002234997,13.327829999980167,84.07407407407408
1733233241,17,,Aggregated,11.000000,0.000000,2,2,3,4,5,6,7,10,13,13,13,176,0,2,2.501755181779944,0.9884310002234997,13.327829999980167,83.76704545454545
1733233242,18,,Aggregated,12.600000,0.000000,2,2,3,4,5,6,8,10,13,13,13,200,0,2,2.52198495997618,0.9884310002234997,13.327829999980167,84.685
1733233243,19,,Aggregated,14.300000,0.000000,2,2,3,4,5,6,7,9,13,13,13,226,0,2,2.4020296371426273,0.9884310002234997,13.327829999980167,81.98672566371681
1733233244,20,,Aggregated,14.900000,0.000000,2,2,3,3,5,6,7,9,13,13,13,250,0,2,2.3571738959653885,0.9884310002234997,13.327829999980167,83.072
1733233245,21,,Aggregated,16.200000,0.000000,2,2,2,3,5,5,7,9,13,13,13,268,0,2,2.305482212623654,0.9788589995878283,13.327829999980167,83.67164179104478
1733233246,22,,Aggregated,18.100000,0.000000,2,2,2,3,5,5,7,9,13,13,13,297,0,2,2.2603977305896645,0.9788589995878283,13.327829999980167,84.56565656565657
1733233247,23,,Aggregated,18.300000,0.000000,2,2,2,3,4,5,7,8,13,13,13,332,0,2,2.2073638132255784,0.9788589995878283,13.327829999980167,85.17469879518072
1733233248,24,,Aggregated,19.800000,0.000000,2,2,2,3,4,5,7,8,13,13,13,362,0,2,2.1796295165450674,0.9788589995878283,13.327829999980167,85.5828729281768
