Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1733364413,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1733364414,1,,Aggregated,0.000000,0.000000,210,210,210,210,210,210,210,210,210,210,210,2,0,45,127.05379799899674,44.79381799865223,209.31377799934126,20.5
1733364415,2,,Aggregated,0.000000,0.000000,45,45,66,66,210,210,210,210,210,210,210,6,0,36,62.04803433259561,7.032252999124466,209.31377799934126,25.0
1733364416,3,,Aggregated,2.000000,0.000000,24,45,45,45,66,210,210,210,210,210,210,11,0,24,43.969629272561924,7.032252999124466,209.31377799934126,38.36363636363637
1733364417,4,,Aggregated,2.000000,0.000000,22,26,45,45,66,210,210,210,210,210,210,16,0,19,35.884386687598635,7.032252999124466,209.31377799934126,43.375
1733364418,5,,Aggregated,2.666667,0.000000,13,22,26,36,45,66,210,210,210,210,210,26,0,12,27.0358904616352,5.992289999994682,209.31377799934126,54.15384615384615
1733364419,6,,Aggregated,4.000000,0.000000,13,19,22,26,45,66,210,210,210,210,210,33,0,13,24.209927727332055,5.992289999994682,209.31377799934126,54.484848484848484
1733364420,7,,Aggregated,4.200000,0.000000,12,18,19,24,45,66,210,210,210,210,210,39,0,12,22.090481512910067,5.545981000977918,209.31377799934126,49.58974358974359
1733364421,8,,Aggregated,5.166667,0.000000,14,17,19,21,42,66,67,210,210,210,210,51,0,14,21.328243666799857,5.545981000977918,209.31377799934126,45.431372549019606
1733364422,9,,Aggregated,5.285714,0.000000,13,16,19,19,42,66,67,210,210,210,210,57,0,13,20.154648912418786,5.545981000977918,209.31377799934126,43.78947368421053
1733364423,10,,Aggregated,5.875000,0.000000,12,15,18,19,36,45,67,210,210,210,210,66,0,12,18.305099363742833,4.605447000358254,209.31377799934126,43.196969696969695
1733364424,11,,Aggregated,5.888889,0.000000,13,16,19,21,27,45,67,210,210,210,210,84,0,13,18.08845360723613,4.605447000358254,209.31377799934126,45.55952380952381
1733364425,12,,Aggregated,6.300000,0.000000,12,16,19,20,27,45,67,210,210,210,210,96,0,12,17.368670916728963,4.605447000358254,209.31377799934126,44.875
1733364426,13,,Aggregated,7.300000,0.000000,11,15,18,19,26,42,66,67,210,210,210,113,0,11,16.169987787654577,4.464359999474254,209.31377799934126,46.097345132743364
1733364427,14,,Aggregated,8.400000,0.000000,11,15,16,19,25,36,66,67,210,210,210,121,0,11,15.475476289297644,4.058819000420044,209.31377799934126,45.52066115702479
