Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,2094,0,5,5.254784204377019,1.4660500000900356,20.249502998922253,120.0,6.986904968317172,0.0,5,6,7,7,9,10,12,15,19,20,20
POST,/petclinic/api/owners/1/pets,4156,0,5,5.228519356105161,1.269721000426216,32.43145599935815,118.50384985563042,13.867037749916985,0.0,5,6,7,7,9,10,12,14,22,32,32
POST,/petclinic/api/owners/1/pets/1/visits,2007,0,5,5.448814979580429,1.344436999715981,213.76052499999787,70.45440956651719,6.6966180856793525,0.0,5,6,7,7,9,10,12,15,20,210,210
PUT,/petclinic/api/owners/2,2094,0,6,6.356523889230269,1.8733789984253235,27.350207000381488,0.0,6.986904968317172,0.0,6,7,8,9,10,12,15,17,22,27,27
PUT,/petclinic/api/pets/2,2062,0,5,5.517402234741721,1.4653639991593082,30.81268400001136,0.0,6.880132781599813,0.0,5,6,7,8,9,11,13,16,22,31,31
POST,/petclinic/api/pettypes,2107,0,5,5.117157707182061,1.2778410000464646,19.866575001287856,35.48315140009492,7.030281169171099,0.0,5,6,6,7,8,10,12,14,19,20,20
PUT,/petclinic/api/pettypes/2,2107,0,4,4.7195986122580456,1.206734999868786,35.593417998825316,0.0,7.030281169171099,0.0,4,5,6,6,8,9,11,13,19,36,36
POST,/petclinic/api/specialties,2157,0,5,5.073364798329352,1.3040240000918857,37.85166300076526,43.49095966620306,7.197112710916972,0.0,5,6,6,7,8,10,11,13,26,38,38
PUT,/petclinic/api/specialties/2,2157,0,5,4.944835846528292,1.2410910003382014,28.725589999339718,0.0,7.197112710916972,0.0,5,5,6,7,8,10,11,13,18,29,29
POST,/petclinic/api/vets,2024,0,6,6.490428392778728,1.7760179998731473,92.00663399951736,106.46195652173913,6.75334080987295,0.0,6,7,8,9,10,12,15,17,29,92,92
PUT,/petclinic/api/vets/2,2024,0,6,6.004943248547124,1.8053509993478656,25.56563999860373,0.0,6.75334080987295,0.0,6,7,7,8,10,11,14,16,21,26,26
PUT,/petclinic/api/visits/2,2007,0,5,5.797594010956256,1.4285560009739129,69.3747949999306,0.0,6.6966180856793525,0.0,5,6,7,8,10,11,14,16,22,69,69
,Aggregated,26996,0,5,5.468149666694804,1.206734999868786,213.76052499999787,47.01570603052304,90.07568601943188,0.0,5,6,7,7,9,11,13,15,22,69,210
