Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,1669,0,5,5.199129214505844,1.2859139997090097,21.333814000172424,120.0,5.5678513380074905,0.0,5,6,6,7,8,10,11,13,20,21,21
POST,/petclinic/api/owners/1/pets,3309,0,5,5.301578957989879,1.3092150002194103,31.55696599969815,118.50438198851617,11.038957505971712,0.0,5,6,7,7,9,10,11,13,16,32,32
POST,/petclinic/api/owners/1/pets/1/visits,1649,0,5,5.4740754032808,1.3430460003291955,31.184810999548063,70.33596118859916,5.501130531081098,0.0,5,6,7,7,8,10,12,13,31,31,31
PUT,/petclinic/api/owners/2,1669,0,7,6.659020788502144,1.997542000026442,29.90290300022025,0.0,5.5678513380074905,0.0,7,7,8,9,10,12,15,18,29,30,30
PUT,/petclinic/api/pets/2,1640,0,5,5.856751314032164,1.4615890004279208,38.46391600018251,0.0,5.471106167964221,0.0,5,6,7,8,9,11,13,16,33,38,38
POST,/petclinic/api/pettypes,1593,0,5,5.176497981157177,1.3798259997201967,17.52656799999386,35.31638418079096,5.314312271687197,0.0,5,6,6,7,8,9,11,12,17,18,18
PUT,/petclinic/api/pettypes/2,1592,0,5,4.859337471118156,1.1949760000788956,27.97272200041334,0.0,5.310976231340878,0.0,5,5,6,6,8,9,11,13,20,28,28
POST,/petclinic/api/specialties,1682,0,5,5.170696460155253,1.3025369999013492,17.919127999448392,43.347205707491085,5.611219862509646,0.0,5,6,6,7,8,10,12,13,17,18,18
PUT,/petclinic/api/specialties/2,1682,0,5,5.168252903102183,1.345876999948814,19.788940000580624,0.0,5.611219862509646,0.0,5,6,6,7,8,10,12,13,17,20,20
POST,/petclinic/api/vets,1613,0,7,6.75132036145364,1.83823699990171,289.0615349997461,106.3248605083695,5.381033078613591,0.0,7,7,8,8,10,12,15,17,32,290,290
PUT,/petclinic/api/vets/2,1613,0,6,6.246828889024571,1.8097350002790336,38.88914500021201,0.0,5.381033078613591,0.0,6,7,8,8,10,11,14,16,25,39,39
PUT,/petclinic/api/visits/2,1648,0,6,5.842841984832658,1.511270999799308,24.182714999369637,0.0,5.497794490734778,0.0,6,6,7,8,9,10,13,15,23,24,24
,Aggregated,21359,0,5,5.615120432654121,1.1949760000788956,289.0615349997461,47.243129359988764,71.25448575704134,0.0,5,6,7,7,9,10,13,14,23,38,290
