Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,1570,0,5,5.287504831872507,1.3725009994232096,24.140710000210674,120.0,5.2372720741721075,0.0,5,6,6,7,8,10,12,14,20,24,24
POST,/petclinic/api/owners/1/pets,3242,0,5,5.4016011952363705,1.3575760021922179,32.67014599987306,118.48426896977175,10.814800041061128,0.0,5,6,7,7,8,10,12,14,24,33,33
POST,/petclinic/api/owners/1/pets/1/visits,1690,0,5,5.601437925423523,1.3999939983477816,222.1940529998392,70.35207100591715,5.6375731244273,0.0,5,6,7,7,8,10,12,14,17,220,220
PUT,/petclinic/api/owners/2,1569,0,7,6.785105185451645,2.0044369994138833,31.9751749993884,0.0,5.233936232086648,0.0,7,7,8,9,11,12,15,18,29,32,32
PUT,/petclinic/api/pets/2,1672,0,6,5.826928403721511,1.4674830017611384,28.820763000112493,0.0,5.577527966889021,0.0,6,6,7,8,9,11,13,15,26,29,29
POST,/petclinic/api/pettypes,1607,0,5,5.042028846975302,1.2998319980397355,31.90458899916848,35.322339763534536,5.360698231334125,0.0,5,6,6,7,8,9,12,14,21,32,32
PUT,/petclinic/api/pettypes/2,1607,0,4,4.674233088921126,1.1934969988942612,18.613759999425383,0.0,5.360698231334125,0.0,4,5,6,7,8,9,11,12,17,19,19
POST,/petclinic/api/specialties,1711,0,5,5.0567615424078864,1.2948310031788424,27.34594399953494,43.358270017533606,5.707625808221959,0.0,5,6,6,7,8,9,11,13,17,27,27
PUT,/petclinic/api/specialties/2,1711,0,5,5.093024781387369,1.3138440008333419,26.57352499954868,0.0,5.707625808221959,0.0,5,6,6,7,8,10,12,13,22,27,27
POST,/petclinic/api/vets,1595,0,7,6.6898847253902645,1.7941500009328593,123.66603900227346,106.31724137931035,5.320668126308606,0.0,7,7,8,8,10,12,14,16,26,120,120
PUT,/petclinic/api/vets/2,1595,0,6,6.272641461454609,1.814145998650929,29.609650999191217,0.0,5.320668126308606,0.0,6,7,8,8,10,11,13,15,29,30,30
PUT,/petclinic/api/visits/2,1690,0,6,6.046709361518513,1.536210002086591,69.8452910000924,0.0,5.6375731244273,0.0,6,7,7,8,10,11,13,15,32,70,70
,Aggregated,21259,0,5,5.623159297330119,1.1934969988942612,222.1940529998392,46.660049861235244,70.91666689479288,0.0,5,6,7,7,9,10,13,14,25,70,220
