Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,1625,0,3,3.398615656610323,0.8230369994635112,20.883187999970687,121.33661538461538,5.42212699314127,0.0,3,4,4,5,6,7,8,9,17,21,21
POST,/petclinic/api/owners/1/pets,3262,0,18,20.03166119528351,2.569764000327268,59.74823999986256,118.1695278969957,10.88429430869343,0.0,18,23,27,30,37,43,47,50,57,60,60
POST,/petclinic/api/owners/1/pets/1/visits,1632,0,15,16.900138067380595,2.4233250005636364,129.94684200020856,70.32904411764706,5.445483847880956,0.0,15,19,22,24,31,36,41,43,55,130,130
PUT,/petclinic/api/owners/2,1625,0,2,2.4072835372431793,0.8794049999778508,28.29132699935144,135.0,5.42212699314127,0.0,2,2,3,3,4,5,7,8,14,28,28
PUT,/petclinic/api/pets/2,1637,0,2,2.3066633610199943,0.7920120006019715,12.855248000050779,121.0,5.4621673155521595,0.0,2,2,3,3,4,5,7,9,12,13,13
POST,/petclinic/api/pettypes,1598,0,3,3.3668621745983844,0.8554910000384552,29.60612900005799,35.31852315394243,5.332036267716769,0.0,3,4,4,5,5,6,8,10,22,30,30
PUT,/petclinic/api/pettypes/2,1598,0,3,2.877553930548163,0.7456639996235026,15.517043000727426,32.0,5.332036267716769,0.0,3,3,4,4,5,6,7,8,12,16,16
POST,/petclinic/api/specialties,1661,0,3,3.3484834665877847,0.8642759994472726,17.016687000250386,43.338952438290185,5.542247960373938,0.0,3,4,4,5,6,6,8,9,12,17,17
PUT,/petclinic/api/specialties/2,1661,0,3,2.916016314843954,0.7063410002956516,18.498823999834713,30.0,5.542247960373938,0.0,3,3,4,4,5,6,7,8,17,18,18
POST,/petclinic/api/vets,1638,0,3,3.3996865457897907,0.8744649994696374,14.70657600020786,106.33516483516483,5.4655040090864,0.0,3,4,4,5,6,7,8,10,14,15,15
PUT,/petclinic/api/vets/2,1638,0,3,3.201438532350205,0.8998700004667626,16.92575100059912,112.0,5.4655040090864,0.0,3,4,4,4,5,7,8,9,13,17,17
PUT,/petclinic/api/visits/2,1632,0,2,2.5394023315050607,0.8315869999933057,16.875528999662492,73.0,5.445483847880956,0.0,2,3,3,4,5,6,7,8,12,17,17
,Aggregated,21207,0,3,6.6711820065531775,0.7063410002956516,129.94684200020856,85.8692884424954,70.76125978064427,0.0,3,5,6,9,18,27,36,42,52,59,130
