Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,1171,0,4,3.8477499897566148,0.8363439992535859,151.57660899967595,121.0794192997438,3.908119090482488,0.0,4,4,5,5,6,6,8,9,31,150,150
POST,/petclinic/api/owners/1/pets,2326,0,15,17.86695745098501,2.6490740001463564,52.33023700020567,118.04256233877902,7.762839457269228,0.0,15,21,25,28,33,36,39,41,48,52,52
POST,/petclinic/api/owners/1/pets/1/visits,1104,0,13,14.166502256319495,2.4611700000605197,49.688828000398644,70.00815217391305,3.684511935006547,0.0,13,16,19,21,26,29,32,35,45,50,50
PUT,/petclinic/api/owners/2,1171,0,2,2.7056000008522663,0.860828999975638,17.790294000405993,135.0,3.908119090482488,0.0,2,3,4,4,5,5,7,8,12,18,18
PUT,/petclinic/api/pets/2,1155,0,2,2.6712507073761436,0.841298999148421,13.905719999456778,121.0,3.854720366786741,0.0,2,3,4,4,4,6,7,8,11,14,14
POST,/petclinic/api/pettypes,1118,0,4,3.543440321107658,0.9714649995657965,12.567321000460652,35.02593917710197,3.7312358182403256,0.0,4,4,4,5,5,6,8,8,11,13,13
PUT,/petclinic/api/pettypes/2,1118,0,3,2.995479371193125,0.8342940000147792,12.733892999676755,32.0,3.7312358182403256,0.0,3,3,4,4,5,6,6,7,10,13,13
POST,/petclinic/api/specialties,1114,0,4,3.603644184029109,0.8495609999954468,18.571218000033696,43.01436265709156,3.717886137316389,0.0,4,4,4,5,6,7,8,9,12,19,19
PUT,/petclinic/api/specialties/2,1114,0,3,3.077147339307733,0.7694500000070548,11.301476999506122,30.0,3.717886137316389,0.0,3,3,4,4,5,6,7,8,9,11,11
POST,/petclinic/api/vets,1161,0,4,3.7670624625300206,0.9837089992288384,14.30226600041351,106.06201550387597,3.874744888172646,0.0,4,4,5,5,6,7,9,9,14,14,14
PUT,/petclinic/api/vets/2,1161,0,4,3.5180817639770954,0.8891849993233336,12.356611000541307,112.0,3.874744888172646,0.0,4,4,4,5,6,7,8,9,12,12,12
PUT,/petclinic/api/visits/2,1104,0,2,2.7624396014501778,0.7294990000445978,12.121667999963393,73.0,3.684511935006547,0.0,2,3,4,4,5,6,7,8,11,12,12
,Aggregated,14817,0,4,6.35879926219586,0.7294990000445978,151.57660899967595,86.48950529796855,49.45055556249276,0.0,4,5,6,8,16,25,32,36,43,52,150
