Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,573,0,4,4.218673101220394,1.1624830003711395,30.48819400009961,120.84467713787086,1.911801372229997,0.0,4,5,5,5,6,7,8,10,30,30,30
POST,/petclinic/api/owners/1/pets,1179,0,11,12.716166582699936,2.8439729999263363,37.499451999792655,117.57675996607294,3.9337064884104125,0.0,11,15,18,19,22,24,25,27,36,37,37
POST,/petclinic/api/owners/1/pets/1/visits,617,0,10,10.74130023662115,2.2062090001782053,30.608436999955302,69.83792544570503,2.0586063641638885,0.0,10,13,15,16,18,19,20,23,31,31,31
PUT,/petclinic/api/owners/2,573,0,3,3.155615024438996,1.0342999999011226,11.889477000295301,135.0,1.911801372229997,0.0,3,4,4,4,5,7,8,8,12,12,12
PUT,/petclinic/api/pets/2,606,0,3,2.978533549506633,0.9285340001952136,13.030044000061025,121.0,2.021905116180416,0.0,3,4,4,4,5,6,7,9,13,13,13
POST,/petclinic/api/pettypes,604,0,4,4.387607241728681,1.1669329996948363,135.85483599990766,34.841059602649004,2.0152321620016025,0.0,4,5,5,5,6,7,9,10,140,140,140
PUT,/petclinic/api/pettypes/2,604,0,4,3.4988059735022468,0.9492519998275384,12.053462000039872,32.0,2.0152321620016025,0.0,4,4,4,4,5,6,8,9,12,12,12
POST,/petclinic/api/specialties,606,0,4,4.118124815184472,1.084577000256104,18.6166339999545,42.83168316831683,2.021905116180416,0.0,4,5,5,5,6,7,9,10,19,19,19
PUT,/petclinic/api/specialties/2,606,0,4,3.491166815181582,0.867128999743727,9.556602999964525,30.0,2.021905116180416,0.0,4,4,4,4,5,6,7,8,10,10,10
POST,/petclinic/api/vets,602,0,4,4.270439327228814,1.1846190000142087,15.401175000079093,105.84053156146179,2.008559207822789,0.0,4,5,5,5,6,7,9,11,15,15,15
PUT,/petclinic/api/vets/2,602,0,4,3.974819754148484,1.0462709997227648,14.347970000017085,112.0,2.008559207822789,0.0,4,5,5,5,6,7,9,11,14,14,14
PUT,/petclinic/api/visits/2,617,0,3,3.01132886223595,0.9282759997404355,11.811774000307196,73.0,2.0586063641638885,0.0,3,4,4,4,5,6,7,8,12,12,12
,Aggregated,7789,0,4,5.629279915135746,0.867128999743727,135.85483599990766,85.03363718063936,25.987820049388215,0.0,4,5,6,7,12,17,21,24,29,140,140
