Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,1152,0,5,5.273944136258517,1.4561099997081328,29.221386999779497,120.0,3.843717211813352,0.0,5,6,6,7,8,9,11,13,18,29,29
POST,/petclinic/api/owners/1/pets,2337,0,5,5.514776367108371,1.3670839998667361,31.390819000080228,118.49293966623877,7.797540906256774,0.0,5,6,7,7,8,10,12,13,19,31,31
POST,/petclinic/api/owners/1/pets/1/visits,1126,0,6,5.819989666065138,1.5592199997627176,216.58852200016554,70.02753108348135,3.756966649741176,0.0,6,6,7,7,9,10,11,13,24,220,220
PUT,/petclinic/api/owners/2,1152,0,7,7.06593722134288,1.9326239998918027,46.38646800049173,0.0,3.843717211813352,0.0,7,8,9,9,11,13,15,19,25,46,46
PUT,/petclinic/api/pets/2,1185,0,6,6.094660234591753,1.5481699992960785,47.67174300104671,0.0,3.953823694443422,0.0,6,7,7,8,9,11,14,18,25,48,48
POST,/petclinic/api/pettypes,1087,0,5,5.138701555669099,1.3842740008840337,32.2765189994243,34.998160073597056,3.626840806632911,0.0,5,6,6,7,8,9,10,12,23,32,32
PUT,/petclinic/api/pettypes/2,1087,0,5,4.822071673351063,1.2695790010184282,29.1861580008117,0.0,3.626840806632911,0.0,5,5,6,6,7,9,11,13,21,29,29
POST,/petclinic/api/specialties,1138,0,5,5.180037836557962,1.4063769995118491,18.525802999647567,43.03514938488576,3.797005370697565,0.0,5,6,6,7,8,9,11,12,15,19,19
PUT,/petclinic/api/specialties/2,1138,0,5,5.220096618651603,1.3054920000286074,31.014201000289177,0.0,3.797005370697565,0.0,5,6,6,7,8,10,11,12,19,31,31
POST,/petclinic/api/vets,1165,0,7,6.927889223174165,2.008141000260366,40.1434089999384,106.06523605150214,3.8870924928494404,0.0,7,8,8,9,11,12,15,16,27,40,40
PUT,/petclinic/api/vets/2,1165,0,6,6.355557657490098,1.8666309988475405,22.567178999452153,0.0,3.8870924928494404,0.0,6,7,8,8,10,12,14,16,21,23,23
PUT,/petclinic/api/visits/2,1126,0,6,6.20333277355087,1.5494020008191,69.59295900014695,0.0,3.756966649741176,0.0,6,7,8,8,10,11,14,15,26,70,70
,Aggregated,14858,0,6,5.78825806062964,1.2695790010184282,216.58852200016554,47.4217256696729,49.57460966416909,0.0,6,6,7,7,9,11,13,15,25,70,220
