Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1733364087,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1733364088,1,,Aggregated,0.000000,0.000000,220,220,220,220,220,220,220,220,220,220,220,2,0,70,143.09074050015624,69.59295900014695,216.58852200016554,34.0
1733364089,2,,Aggregated,0.000000,0.000000,70,70,220,220,220,220,220,220,220,220,220,4,0,23,80.35818950020257,12.347461999524967,216.58852200016554,25.25
1733364090,3,,Aggregated,0.000000,0.000000,29,46,48,70,220,220,220,220,220,220,220,9,0,29,52.94923633381485,12.347461999524967,216.58852200016554,50.888888888888886
1733364091,4,,Aggregated,2.000000,0.000000,16,29,46,48,70,220,220,220,220,220,220,13,0,16,39.98898192325074,8.19555400084937,216.58852200016554,49.53846153846154
1733364092,5,,Aggregated,2.000000,0.000000,15,23,40,46,70,220,220,220,220,220,220,19,0,15,33.05662863165612,8.19555400084937,216.58852200016554,48.421052631578945
1733364093,6,,Aggregated,3.000000,0.000000,13,15,19,29,48,70,220,220,220,220,220,30,0,13,24.620227400070387,5.186162001336925,216.58852200016554,46.4
1733364094,7,,Aggregated,3.250000,0.000000,14,16,23,27,46,70,220,220,220,220,220,32,0,13,24.563861875037674,5.186162001336925,216.58852200016554,46.75
1733364095,8,,Aggregated,3.800000,0.000000,13,16,18,21,40,48,220,220,220,220,220,47,0,13,20.966037446920925,5.186162001336925,216.58852200016554,47.97872340425532
1733364096,9,,Aggregated,5.000000,0.000000,13,15,16,18,29,48,70,220,220,220,220,57,0,13,19.21213147378646,5.186162001336925,216.58852200016554,47.10526315789474
1733364097,10,,Aggregated,4.571429,0.000000,13,15,16,19,27,46,70,220,220,220,220,65,0,13,18.3723566462644,5.025500000556349,216.58852200016554,45.86153846153846
1733364098,11,,Aggregated,5.875000,0.000000,12,15,16,18,25,46,70,220,220,220,220,77,0,12,17.441125026049452,4.970734000380617,216.58852200016554,42.922077922077925
1733364099,12,,Aggregated,6.333333,0.000000,12,14,16,18,23,40,70,220,220,220,220,95,0,12,15.992927284318476,4.970734000380617,216.58852200016554,44.94736842105263
1733364100,13,,Aggregated,7.500000,0.000000,12,14,15,16,23,29,48,70,220,220,220,107,0,12,15.307123476695693,4.750926998895011,216.58852200016554,46.700934579439256
1733364101,14,,Aggregated,7.500000,0.000000,11,13,15,17,23,27,48,70,220,220,220,124,0,11,14.75118123390794,4.489798999202321,216.58852200016554,47.524193548387096
1733364102,15,,Aggregated,9.100000,0.000000,11,13,14,16,21,26,48,70,220,220,220,142,0,11,13.866699626792261,3.897024998877896,216.58852200016554,47.16197183098591
1733364103,16,,Aggregated,9.700000,0.000000,11,12,14,16,22,26,46,70,220,220,220,157,0,11,13.58594528664401,3.897024998877896,216.58852200016554,47.98726114649681
1733364104,17,,Aggregated,11.100000,0.000000,11,13,14,15,21,25,46,70,220,220,220,176,0,11,13.410806034078798,3.897024998877896,216.58852200016554,49.72727272727273
1733364105,18,,Aggregated,12.700000,0.000000,11,12,14,15,20,25,46,70,220,220,220,197,0,11,13.049874304545432,3.897024998877896,216.58852200016554,48.82741116751269
1733364106,19,,Aggregated,12.700000,0.000000,11,13,14,15,20,24,40,48,220,220,220,221,0,11,13.151843040718406,3.7047480000182986,216.58852200016554,48.588235294117645
