Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1733232593,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1733232594,1,,Aggregated,0.000000,0.000000,6,6,6,6,6,6,6,6,6,6,6,2,0,1.339677999567357,3.458488999513065,1.339677999567357,5.5772999994587735,34.5
1733232595,2,,Aggregated,0.000000,0.000000,6,6,10,10,10,10,10,10,10,10,10,4,0,4,5.424681249905916,1.339677999567357,10.416985000119894,76.5
1733232596,3,,Aggregated,2.000000,0.000000,2,2,4,6,10,10,10,10,10,10,10,9,0,2,3.4911401110851634,1.339677999567357,10.416985000119894,99.11111111111111
1733232597,4,,Aggregated,2.000000,0.000000,2,2,4,6,6,10,10,10,10,10,10,15,0,2,3.243569933268494,1.277226999263803,10.416985000119894,82.53333333333333
1733232598,5,,Aggregated,2.000000,0.000000,2,2,4,4,6,10,10,10,10,10,10,19,0,2,2.9853698420801695,1.277226999263803,10.416985000119894,75.94736842105263
1733232599,6,,Aggregated,2.750000,0.000000,2,2,4,4,4,6,10,10,10,10,10,31,0,2,2.7617738386681827,1.218399000208592,10.416985000119894,81.54838709677419
1733232600,7,,Aggregated,3.800000,0.000000,2,4,4,4,6,10,17,17,17,17,17,37,0,2,3.1946319458920454,1.218399000208592,17.3388729999715,82.43243243243244
1733232601,8,,Aggregated,3.800000,0.000000,2,4,4,4,4,6,17,17,17,17,17,44,0,2,3.065737181776223,1.1470670006019645,17.3388729999715,84.5909090909091
1733232602,9,,Aggregated,5.000000,0.000000,2,2,4,4,4,6,10,17,17,17,17,59,0,2,2.8529338474303803,1.1470670006019645,17.3388729999715,85.72881355932203
1733232603,10,,Aggregated,5.500000,0.000000,2,2,4,4,4,6,10,17,17,17,17,71,0,2,2.738696901398956,1.1470670006019645,17.3388729999715,85.91549295774648
1733232604,11,,Aggregated,5.555556,0.000000,2,2,3,4,4,5,10,17,17,17,17,82,0,2,2.5755796707527203,1.0635010003170464,17.3388729999715,84.85365853658537
1733232605,12,,Aggregated,6.300000,0.000000,2,2,2,4,4,5,10,17,17,17,17,94,0,2,2.453451712794281,1.0370969994255574,17.3388729999715,84.05319148936171
1733232606,13,,Aggregated,7.800000,0.000000,2,2,2,3,4,5,6,10,17,17,17,112,0,2,2.3540468035970923,1.0370969994255574,17.3388729999715,82.24107142857143
1733232607,14,,Aggregated,8.800000,0.000000,2,2,2,3,4,5,6,10,17,17,17,129,0,2,2.3266846124305482,1.0370969994255574,17.3388729999715,80.79069767441861
1733232608,15,,Aggregated,9.900000,0.000000,2,2,3,4,4,6,10,14,17,17,17,144,0,2,2.507813076420007,1.0370969994255574,17.3388729999715,82.82638888888889
1733232609,16,,Aggregated,11.400000,0.000000,2,2,3,4,5,6,8,14,17,17,17,166,0,2,2.5616058735056826,1.0370969994255574,17.3388729999715,82.39759036144578
