Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1733363430,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1733363431,1,,Aggregated,0.000000,0.000000,140,140,140,140,140,140,140,140,140,140,140,2,1,18.086689000483602,77.35322700045799,18.086689000483602,136.61976500043238,36.5
1733363432,2,,Aggregated,0.000000,0.000000,18,18,140,140,140,140,140,140,140,140,140,4,2,10,42.33192700030486,4.814840000108234,136.61976500043238,36.5
1733363433,3,,Aggregated,0.000000,0.000000,10,10,14,18,140,140,140,140,140,140,140,10,5,7,21.72897440050292,4.814840000108234,136.61976500043238,37.0
1733363434,4,,Aggregated,2.000000,1.000000,7,10,14,14,18,140,140,140,140,140,140,12,6,6,18.91890433383499,3.8274500002444256,136.61976500043238,33.333333333333336
1733363435,5,,Aggregated,3.333333,1.666667,10,13,14,14,22,140,140,140,140,140,140,19,10,10,16.32595631637837,3.738324001460569,136.61976500043238,37.89473684210526
1733363436,6,,Aggregated,3.333333,1.666667,10,13,13,13,18,22,140,140,140,140,140,27,15,10,13.92859192627064,3.738324001460569,136.61976500043238,37.77777777777778
1733363437,7,,Aggregated,3.200000,1.600000,10,11,13,13,18,22,140,140,140,140,140,39,21,10,12.473050282353189,3.4086730011040345,136.61976500043238,40.61538461538461
1733363438,8,,Aggregated,4.500000,2.500000,10,11,13,13,14,18,22,140,140,140,140,52,25,10,11.34308730794286,2.8173179998702835,136.61976500043238,41.44230769230769
1733363439,9,,Aggregated,5.285714,2.857143,10,11,12,13,14,18,22,140,140,140,140,61,29,10,10.915977016577285,2.8173179998702835,136.61976500043238,42.21311475409836
1733363440,10,,Aggregated,5.285714,2.857143,10,11,12,13,15,18,22,140,140,140,140,74,34,9,10.469438581207509,2.8173179998702835,136.61976500043238,42.810810810810814
1733363441,11,,Aggregated,6.555556,3.111111,9,10,12,13,14,18,22,140,140,140,140,86,37,9,10.204479581473205,2.8173179998702835,136.61976500043238,42.43023255813954
1733363442,12,,Aggregated,6.555556,3.111111,9,10,11,12,14,18,22,140,140,140,140,98,39,9,9.944341826593124,2.562360001320485,136.61976500043238,43.86734693877551
1733363443,13,,Aggregated,8.200000,3.500000,9,10,11,12,14,18,22,22,140,140,140,109,42,9,9.640477156049492,2.562360001320485,136.61976500043238,44.28440366972477
1733363444,14,,Aggregated,9.400000,3.700000,9,10,11,11,14,17,22,22,140,140,140,128,46,9,9.242377421941228,2.562360001320485,136.61976500043238,46.0859375
1733363445,15,,Aggregated,9.300000,3.700000,7,10,10,11,13,16,22,22,140,140,140,143,49,7,8.922899426649495,2.562360001320485,136.61976500043238,46.45454545454545
1733363446,16,,Aggregated,9.300000,3.700000,7,10,11,11,13,17,21,22,140,140,140,157,49,7,8.925238267612102,2.562360001320485,136.61976500043238,47.738853503184714
1733363447,17,,Aggregated,12.500000,4.000000,7,10,10,11,13,16,21,22,140,140,140,178,53,7,8.491329927074842,2.3634940007468686,136.61976500043238,47.348314606741575
1733363448,18,,Aggregated,13.000000,3.400000,8,9,10,11,13,15,18,22,140,140,140,208,59,7,8.419887596259146,2.3634940007468686,136.61976500043238,48.13461538461539
1733363449,19,,Aggregated,13.400000,3.100000,7,9,10,11,13,15,18,22,140,140,140,220,62,7,8.231665259179202,2.3634940007468686,136.61976500043238,48.75
1733363450,20,,Aggregated,15.000000,3.400000,7,9,10,10,13,15,18,22,140,140,140,242,67,7,8.122817698421393,2.286855999045656,136.61976500043238,49.1900826446281
1733363451,21,,Aggregated,15.700000,3.300000,6,9,10,10,12,15,18,22,140,140,140,271,78,6,7.599953763929079,2.286855999045656,136.61976500043238,49.464944649446494
1733363452,22,,Aggregated,16.600000,3.300000,6,8,9,10,12,14,18,22,140,140,140,293,83,6,7.3723720990541235,2.286855999045656,136.61976500043238,51.003412969283275
1733363453,23,,Aggregated,18.200000,4.000000,6,8,9,10,12,14,18,21,140,140,140,324,87,6,7.304600990793893,2.286855999045656,136.61976500043238,51.44135802469136
1733363454,24,,Aggregated,18.500000,3.900000,6,8,9,10,12,14,18,21,140,140,140,348,93,6,7.230076494312831,2.286855999045656,136.61976500043238,52.451149425287355
1733363455,25,,Aggregated,21.100000,4.300000,6,8,9,10,12,14,17,21,140,140,140,379,100,6,7.150044097681414,2.2740130007150583,136.61976500043238,51.952506596306065
1733363456,25,,Aggregated,22.100000,4.900000,6,8,9,10,11,14,16,18,140,140,140,401,108,6,7.114890827979887,2.1476479996636044,136.61976500043238,52.057356608478806
