Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners/1/pets,1,0,137.62651199976972,137.62651199976972,137.62651199976972,137.62651199976972,116.0,6.99985146837695,0.0,140,140,140,140,140,140,140,140,140,140,140
PUT,/petclinic/api/pets/2,1,0,4.714959999546409,4.714959999546409,4.714959999546409,4.714959999546409,121.0,6.99985146837695,0.0,5,5,5,5,5,5,5,5,5,5,5
,Aggregated,2,0,5,71.17073599965806,4.714959999546409,137.62651199976972,118.5,13.9997029367539,0.0,140,140,140,140,140,140,140,140,140,140,140
