Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/petclinic/api/owners,579,0,4,4.222103720202413,1.2494689999584807,14.151463999951375,120.84628670120898,1.9321051479246876,0.0,4,5,5,5,6,7,9,10,14,14,14
POST,/petclinic/api/owners/1/pets,1195,0,11,12.447640307115636,2.752195000084612,39.53143800026737,117.58744769874477,3.987678155043181,0.0,11,14,17,18,22,24,26,29,38,40,40
POST,/petclinic/api/owners/1/pets/1/visits,598,0,10,10.685664418070338,2.2823340000286407,32.498509000106424,69.83277591973244,1.9955075621052905,0.0,10,12,14,15,19,20,22,23,32,32,32
PUT,/petclinic/api/owners/2,579,0,3,3.1478954317863286,1.0257630001433427,12.837518999731401,135.0,1.9321051479246876,0.0,3,4,4,4,5,7,9,9,13,13,13
PUT,/petclinic/api/pets/2,616,0,3,3.0254751866817817,0.9455039999011206,18.329847999666526,121.0,2.0555730071184932,0.0,3,4,4,4,5,6,7,9,18,18,18
POST,/petclinic/api/pettypes,599,0,4,4.192326387301015,1.2020509998365014,120.22156999955769,34.83973288814691,1.9988445312726906,0.0,4,5,5,5,6,7,8,10,120,120,120
PUT,/petclinic/api/pettypes/2,599,0,4,3.358099973276925,0.8828679997350264,21.25258300020505,32.0,1.9988445312726906,0.0,4,4,4,4,5,6,7,9,21,21,21
POST,/petclinic/api/specialties,556,0,4,4.143622960436555,1.2963449999006116,12.911677000374766,42.81654676258993,1.8553548570744842,0.0,4,5,5,5,6,7,9,9,13,13,13
PUT,/petclinic/api/specialties/2,556,0,4,3.483853052147843,0.8660859998599335,10.752099999990605,30.0,1.8553548570744842,0.0,4,4,4,4,5,6,7,8,11,11,11
POST,/petclinic/api/vets,631,0,4,4.175068679871485,1.0245950002172322,12.34855900020193,105.84786053882726,2.1056275446294954,0.0,4,5,5,5,6,7,8,10,12,12,12
PUT,/petclinic/api/vets/2,631,0,4,3.8919414516598905,1.04447000012442,12.639121000120213,112.0,2.1056275446294954,0.0,4,5,5,5,6,7,8,9,13,13,13
PUT,/petclinic/api/visits/2,598,0,3,2.9976620769366034,0.8857549996719172,12.372252000204753,73.0,1.9955075621052905,0.0,3,4,4,4,5,6,7,9,12,12,12
,Aggregated,7737,0,4,5.563183027141555,0.8660859998599335,120.22156999955769,86.15574512084787,25.81813044817497,0.0,4,5,6,7,12,17,21,24,33,120,120
